cites,authors,title,year,source,publisher,articleurl,citesurl,gsrank,querydate,type,doi,issn,citationurl,volume,issue,startpage,endpage,ecc,citesperyear,citesperauthor,authorcount,age,abstract,fulltexturl,relatedurl
14,"Abubakr Abdulgadir, William Diehl, J. Kaps",An Open-Source Platform for Evaluation of Hardware Implementations of Lightweight Authenticated Ciphers,2019.0,,,,,122,8/22/24 15:04,,10.1109/ReConFig48160.2019.8994788,,,,,,,14,2.8,5,3,5.0,"Lightweight implementations of cryptographic algorithms must be evaluated in terms of security, cost, and performance before their deployment in practical applications. The availability of open-source platforms for such evaluation saves researchers' time and increases reproducibility of results. In this work, we improve upon the previous version of the Flexible Opensource workBench fOr Side-channel analysis (FO-BOS) to introduce “FOBOS2,” and utilize it to perform such evaluation tasks for hardware implementations of authenticated ciphers, with special focus on candidates submitted to the NIST Lightweight Cryptography standardization process. We perform power measurements on Artix7 FPGA, and countermeasure evaluation of lightweight hardware implementations of selected NIST Lightweight Cryptography Round-2 candidates and the current NIST standard AES-GCM on the Spartan6 and Artix7 FPGAs. Our results show that Ascon consumes the least power at 50 MHz, and has the lowest change in dynamic power per increase in frequency, while GIFT-COFB consumes the least energy-per-bit. We also show that side-channel countermeasures applied to implementations of Ascon and AES-GCM are effective using leakage detection tests.",,
14,"Louis Pisha, H. Garudadri, Julian Warchall, Tamara Zubatiy, Sean Hamilton, Ching-Hua Lee, G. Chockalingam, P. Mercier, Rajesh E. Gupta, B. Rao","A Wearable, Extensible, Open-Source Platform for Hearing Healthcare Research",2019.0,,,,,237,8/22/24 15:04,,10.1109/ACCESS.2019.2951145,,,,,,,14,2.8,1,10,5.0,"Hearing loss is one of the most common conditions affecting older adults worldwide. Frequent complaints from the users of modern hearing aids include poor speech intelligibility in noisy environments and high cost, among other issues. However, the signal processing and audiological research needed to address these problems has long been hampered by proprietary development systems, underpowered embedded processors, and the difficulty of performing tests in real-world acoustical environments. To facilitate existing research in hearing healthcare and enable new investigations beyond what is currently possible, we have developed a modern, open-source hearing research platform, Open Speech Platform (OSP). This paper presents the system design of the complete OSP wearable platform, from hardware through firmware and software to user applications. The platform provides a complete suite of basic and advanced hearing aid features which can be adapted by researchers. It serves web apps directly from a hotspot on the wearable hardware, enabling users and researchers to control the system in real time. In addition, it can simultaneously acquire high-quality electroencephalography (EEG) or other electrophysiological signals closely synchronized to the audio. All of these features are provided in a wearable form factor with enough battery life for hours of operation in the field.",,
14,"M Menendez-Blanco, P Bjørn",Makerspaces on social media: shaping access to open design,2019.0,Human–Computer Interaction,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/07370024.2019.1566000,https://scholar.google.com/scholar?cites=726224726220924752&as_sdt=2005&sciodt=2007&hl=en,372,8/22/24 10:20,,10.1080/07370024.2019.1566000,,,,,,,14,2.8,7,2,5.0,"… -source software, and open-source hardware. A cornerstone for … The empirical data include 500 public posts from the … the context of our ongoing empirical engagement. Indeed, since …",https://www.tandfonline.com/doi/pdf/10.1080/07370024.2019.1566000,https://scholar.google.com/scholar?q=related:UOeAcYoRFAoJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007
14,"Yong Wu, Li Li, Minzan Li, Man Zhang, Hong Sun, Nikolaos Sygrimis, Wangfeng Lai",Remote-Control System for Greenhouse Based on Open Source Hardware,2019.0,IFAC-PapersOnLine,Elsevier BV,http://dx.doi.org/10.1016/j.ifacol.2019.12.518,,461,8/22/24 15:14,journal-article,10.1016/j.ifacol.2019.12.518,2405-8963,,52.0,30.0,178.0,183.0,14,2.8,2,7,5.0,,https://api.elsevier.com/content/article/PII:S2405896319324371,
14,R Marée,Open practices and resources for collaborative digital pathology,2019.0,Frontiers in Medicine,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fmed.2019.00255/full,https://scholar.google.com/scholar?cites=2489393855735165130&as_sdt=2005&sciodt=2007&hl=en,237,8/22/24 10:20,HTML,10.3389/fmed.2019.00255,,,,,,,14,2.8,14,1,5.0,"In this paper, we describe open practices and open resources in the field of digital pathology with a specific focus on approaches that ease collaboration in research and education …",https://www.frontiersin.org/articles/10.3389/fmed.2019.00255/full,https://scholar.google.com/scholar?q=related:ynAivYUajCIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007
14,"Juan A. Castro-Garcia, Alberto J. Molina-Cantero, Manuel Merino-Monge, Isabel M. Gomez-Gonzalez",An Open-Source Hardware Acquisition Platform for Physiological Measurements,2019.0,IEEE Sensors Journal,Institute of Electrical and Electronics Engineers (IEEE),http://dx.doi.org/10.1109/jsen.2019.2933917,,529,8/22/24 15:14,journal-article,10.1109/jsen.2019.2933917,1530-437X,,19.0,23.0,11526.0,11534.0,14,2.8,4,4,5.0,,http://xplorestaging.ieee.org/ielx7/7361/8901508/08792109.pdf?arnumber=8792109,
13,"Abbas Yazdinejad, Ali Bohlooli, Kamal Jamshidi",Performance improvement and hardware implementation of Open Flow switch using FPGA,2019.0,2019 5th Conference on Knowledge Based Engineering and Innovation (KBEI),IEEE,http://dx.doi.org/10.1109/kbei.2019.8734914,,890,8/22/24 15:14,proceedings-article,10.1109/kbei.2019.8734914,,,,,,,13,2.6,4,3,5.0,,http://xplorestaging.ieee.org/ielx7/8732269/8734902/08734914.pdf?arnumber=8734914,
13,"Rafaela C. de Freitas, Rodrigo Alves, Abel G. da Silva Filho, Ricardo E. de Souza, Byron L. D. Bezerra, Wellington P. dos Santos","Electromyography-controlled car: A proof of concept based on surface electromyography, Extreme Learning Machines and low-cost open hardware",2019.0,Computers & Electrical Engineering,Pergamon-Elsevier Science Ltd,,,220,8/22/24 16:58,Article,10.1016/j.compeleceng.2018.11.012,0045-7906,,73.0,,167.0,179.0,13,2.6,2,6,5.0,"Cars for disabled drivers consist of adapting their functionalities to be operated by hands, in a manner a paraplegic individual should rely only on their hands. This task can become difficult taking into account that the subject must control all functionalities with the same limb. It can increase the risk of car accident. To reduce this type of distraction, we propose the construction of a prototype to control the functionalities in a car using gestures captured by electromyographic signals. The data is simulated by an Arduino and, afterwards, sent to a Raspberry Pi. Then we perform signal classification using an Extreme Learning Machine. The result of the classification will be used to control automotive functionalities. Our work demonstrates the feasibility of real-time car functionalities control using electromyography and efficient low-cost hardware. (C) 2018 Elsevier Ltd. All rights reserved.",,
12,James I. Novak,"Self-Directed Learning in the Age of Open Source, Open Hardware and 3D Printing",2019.0,,,,,136,8/22/24 15:04,,10.4018/978-1-5225-6292-4.CH007,,,,,,,12,2.4,12,1,5.0,"This chapter investigates the role of online communities in the future of learning. It considers the paradigm shift from the “push” of more formal educational models, to the notion of “pull” whereby people actively pursue personalized learning experiences. Empowered by the internet and the ability to access information and connect to each other at any time, massive online communities are building vast pools of information around specialized topics such as 3D printing, coding and electronics. This chapter discusses the role of digital technologies in transforming educational models. It provides an argument that practice-led, self-directed research is changing the way people engage with learning. The argument is supported by examples of practice from online communities, university and school education, drawing together key considerations for the future of education that are particularly relevant for technology and educational researchers, teachers across disciplines and those developing higher-level curriculum directives.",,
12,"Alberto J. Molina-Cantero, Clara Lebrato-Vazquez, Manuel Merino-Monge, Roylan Quesada-Tabares, Juan A. Castro-Garcia, Isabel M. Gomez-Gonzalez",Communication Technologies Based on Voluntary Blinks: Assessment and Design,2019.0,Ieee Access,Ieee-Inst Electrical Electronics Engineers Inc,,,232,8/22/24 16:58,Article,10.1109/ACCESS.2019.2919324,2169-3536,,7.0,,70770.0,70798.0,12,2.4,2,6,5.0,"Some people with severe disabilities are confined in a state in which communication is virtually impossible, being reduced to communicating with their eyes or using sophisticated systems that translate thoughts into words. The EyeTrackers and Brain-Computer Interfaces (BCIs) are suitable systems for those people but their main drawback is their cost. More affordable devices are capable of detecting voluntary blinks and translating them into a binary signal that allows the selection, for example, of an ideogram on a communication board. We tested four different systems based on infrared, bioelectrical signals (Electro-Oculography (EOG) and Electro-Encephalography (EEG)), and video processing. The experiments were performed by people with/without disabilities and analyzed the systems' performances, usability, and method of voluntary blinking (long blinks or sequence of two short blinks). The best accuracy (99.3%) was obtained using Infrared-Oculography (IR-OG) and the worst with the EEG headset (85.9%) and there was a statistical influence of the technology on accuracy. Regarding the method of voluntary blinking, the use of long or double blinks had no statistical influence on accuracy, excluding EOG, and the time taken to perform double blinks was shorter, resulting in a potentially much faster interface. People with disabilities obtained similar values but with greater variability. The preferred technology and blinking methods were Video-Oculography (VOG) and long blinks, respectively. The several Open-Source Hardware (MEW) devices have been developed and a new algorithm for detecting voluntary blinks has also been proposed, which outperforms most of the published papers in the reviewed literature.",,
11,"Juan Luis Soler-Llorens, Juan Jose Galiana-Merino, Boualem Youcef Nassim-Benabdeloued, Sergio Rosa-Cintas, Javier Ortiz Zamora, Jose Juan Giner-Caturla",Design and Implementation of an Arduino-Based Plug-and-Play Acquisition System for Seismic Noise Measurements,2019.0,Electronics,Mdpi,,,248,8/22/24 16:58,Article,10.3390/electronics8091035,2079-9292,,8.0,9.0,,,11,2.2,2,6,5.0,"The analysis of seismic noise provides a reliable estimation of the soil properties, which supposes the starting point for the assessment of the seismic hazard. The horizontal-to-vertical spectral ratio technique calculates the resonant frequency of the soil just by using a single three-component sensor. Array measurements require at least several vertical sensors registering simultaneously and their analysis provides an estimation of the surface waves dispersion curve. Although these methods are relatively cheaper than other geotechnical techniques, the cost of the sensors and the multi-channel data acquisition system means that small research groups cannot afford this kind of equipment. In this work, two prototypes for registering seismic noise have been developed and implemented: a three-channel acquisition system, optimized for working with three-component sensors; and a twelve-channel acquisition system, prepared for working simultaneously with twelve vertical geophones. Both prototypes are characterized by being open-hardware, open-software, easy to implement, and low-cost. The main aim is to provide a data acquisition system that can be reproduced and applied by any research group. Both developed prototypes have been tested and compared with other commercial equipment, showing their suitability to register seismic noise and to estimate the soil characteristics.",,
11,"Mokhinabonu Mardonova, Yosoon Choi",Toward Open-Source Hardware and Software for the Mining Industry: a Case Study of Low-Cost Environmental Monitoring System for Non-Metallic Underground Mines,2019.0,Mining Metallurgy & Exploration,Springer Heidelberg,,,250,8/22/24 16:58,Article,10.1007/s42461-019-0093-3,2524-3462,,36.0,4.0,657.0,674.0,11,2.2,6,2,5.0,"Open-source technology for supporting the Industry 4.0 has become the target of academic research in many sectors. This study reviewed the trends of open-source technology, its forms, and some industrial applications. As a case study using open-source hardware and software for the mining industry, this study proposed a low-cost environmental monitoring system for non-metallic underground mines to support mine safety and occupational health issues. The system was developed using open-source hardware, Arduino and 3D printer, to design the monitoring device. An open-source software, MIT App Inventor, was used for developing an Android application for smartphones to enable remote communication with the system. Field experiments were conducted at an underground tunnel and a non-metallic underground mining site to assess the performance of the system in both mobile and static modes, respectively. Although a few limitations related to the precision of the low-cost dust and gas sensors still exist, the findings of the experiments show that the mining industry can benefit from open-source technology deployment when considering cost factors.",,
11,"Benjamin C. Fortune, Christopher G. Pretty, Logan T. Chatfield, Lachlan R. McKenzie, Michael P. Hayes",Low-cost active electromyography,2019.0,Hardwarex,Elsevier,,,249,8/22/24 16:58,Article,10.1016/j.ohx.2019.e00085,2468-0672,,6.0,,,,11,2.2,2,5,5.0,"Electromyography (sEMG) is the technique applied to measure the bio-potential signal produced by a contracting skeletal muscle. sEMG has been used for subject intention estimation, force estimation, limb angle estimation and determining muscle activation timing. Typically most sEMG devices on the market, and in literature, are not open source hardware. This results in a device that can be considered as a black box, as it is difficult to determine the applied signal processing. This paper presents an open source low-cost active sEMG circuit, allowing an understanding of sEMG and the challenges involved in designing a high quality device. An open source sEMG design reduces the time and cost associated with initial sEMG research, providing a larger number of researchers with the opportunity to utilise sEMG. The device has been tested on three subjects, resulting in a low baseline noise <= 5.2 mu V-rms and great line noise rejection, resulting in a sensitive device that can capture high quality bio-potential signals. (C) 2019 The Author(s). Published by Elsevier Ltd.",,
11,"Rashmi Agrawal, Lake Bu, Alan Ehret, Michel Kinsy",Open-Source FPGA Implementation of Post-Quantum Cryptographic Hardware Primitives,2019.0,2019 29th International Conference on Field Programmable Logic and Applications (FPL),IEEE,http://dx.doi.org/10.1109/fpl.2019.00040,,235,8/22/24 15:14,proceedings-article,10.1109/fpl.2019.00040,,,,,,,11,2.2,3,4,5.0,,http://xplorestaging.ieee.org/ielx7/8890609/8891988/08892157.pdf?arnumber=8892157,
11,"Guray Gurkan, Koray Gurkan",Incu-Stream 1.0: An Open-Hardware Live-Cell Imaging System Based on Inverted Bright-Field Microscopy and Automated Mechanical Scanning for Real-Time and Long-Term Imaging of Microplates in Incubator,2019.0,Ieee Access,Ieee-Inst Electrical Electronics Engineers Inc,,,251,8/22/24 16:58,Article,10.1109/ACCESS.2019.2914958,2169-3536,,7.0,,58764.0,58779.0,11,2.2,6,2,5.0,"Microplate (i.e. microwell plate) is a flat plate that has a specific number of wells to be used as small test tubes in cell-culture studies. In most of the low-budget mammalian cell study laboratories, highly skilled laboratory personnel should determine microscopic changes in microplate well media by taking the microplate outside the incubator and by imaging each well medium under a microscope, with the risk of contamination and reliability degrading. An alternative solution is to use an in-incubator operated live-cell imaging device, which, however, cannot be afforded by low-cost laboratories. In this paper, we present the design, realization, and test stages of a microplate compatible inverted bright-field microscope system that can be used in incubators. The developed system enables real-time and long-term in-incubator imaging of any user-selectable microplate type. The device can capture bright-field microscopic images by using a low-cost CMOS image sensor, an inverted varifocal CCTV lens and an array of light emitting diodes. In addition, by developed two-axial movement stage and image augmenting algorithms, the whole area of a user selectable well (e.g. area of a 6.5 mm diameter well in a 96-well plate) can be automatically imaged without using any other third party software. The long-term performance of the system is tested in incubators with human embryonic kidney and breast cancer cell lines.",,
11,"Arvind Ravindran, Sean Scsavnicki, Walker Nelson, Peter Gorecki, Jacob Franz, Shane Oberloier, Theresa K. Meyer, Andrew R. Barnard, Joshua M. Pearce",Open Source Waste Plastic Granulator,2019.0,Technologies,Mdpi,,,246,8/22/24 16:58,Article,10.3390/technologies7040074,2227-7080,,7.0,4.0,,,11,2.2,1,9,5.0,"In order to accelerate deployment of distributed recycling by providing low-cost feed stocks of granulated post-consumer waste plastic, this study analyzes an open source waste plastic granulator system. It is designed, built, and tested for its ability to convert post-consumer waste, 3D printed products and waste into polymer feedstock for recyclebots of fused particle/granule printers. The technical specifications of the device are quantified in terms of power consumption (380 to 404 W for PET and PLA, respectively) and particle size distribution. The open source device can be fabricated for less than $2000 USD in materials. The experimentally measured power use is only a minor contribution to the overall embodied energy of distributed recycling of waste plastic. The resultant plastic particle size distributions were found to be appropriate for use in both recyclebots and direct material extrusion 3D printers. Simple retrofits are shown to reduce sound levels during operation by 4dB-5dB for the vacuum. These results indicate that the open source waste plastic granulator is an appropriate technology for community, library, maker space, fab lab, or small business-based distributed recycling.",,
11,"Ben G. B. Kitchener, Simon D. Dixon, Kieren O. Howarth, Anthony J. Parsons, John Wainwright, Mark D. Bateman, James R. Cooper, Graham K. Hargrave, Edward J. Long, Caspar J. M. Hewett",A low-cost bench-top research device for turbidity measurement by radially distributed illumination intensity sensing at multiple wavelengths,2019.0,Hardwarex,Elsevier,,,252,8/22/24 16:58,Article,10.1016/j.ohx.2019.e00052,2468-0672,,5.0,,,,11,2.2,1,10,5.0,"Presented here is a new bench-top research device for the measurement of the optical turbidity of natural sediment-laden water samples. This prototype device employs 18 unique angular measurement positions and a variety of user-selectable LED light sources. The motivation for this project was the need to generate more parameter-rich data sets pertaining to the light-scattering properties of natural sediment suspensions, and to address the issues raised by Kitchener et al. (2017) concerning the inconsistent calibration methodologies currently employed to quantify suspended sediment concentration (SSC) by optical turbidity measurement. The mechanical design comprises re-purposed waste plastic materials and 3D-printed parts. The active light-source control and monitoring hardware and firmware executes on the open-source Arduino embedded microcontroller platform. The modular light sensors plug into any of the angular measurement positions, providing a 0-5 V nominal output signal, which is readable by the user's choice of data-acquisition system. The device will facilitate the highly detailed characterization of suspended sediment samples, providing 18 voltage output channels for analysis by the user. The precise calibration of the light sensors is by the use of neutral density (ND) filters in conjunction with light-source electrical current measurements, providing light-source intensity values as required. The empirical data provided by existing turbidity meters are acquired using incommensurate methodologies, and therefore they are not cross-comparable. A new methodology, described here, facilitates the cross-comparability of turbidity measurements. (C) 2019 The Authors. Published by Elsevier Ltd.",,
10,"Dragan Mlakic, Hamid Reza Baghaee, Srete Nikolovski, Marko Vukobratovic, Zoran Balkic",Conceptual Design of IoT-Based AMR Systems Based on IEC 61850 Microgrid Communication Configuration Using Open-Source Hardware/Software IED,2019.0,Energies,Mdpi,,,265,8/22/24 16:58,Article,10.3390/en12224281,1996-1073,,12.0,22.0,,,10,2.0,2,5,5.0,"This paper presents an intelligent electronic device (IED) utilized for automatic meter readings (AMR) scheme using ""Open-Source"" software. This IED is utilized to measure a low-voltage intelligent electronic device) system with a boundless number of sensors, and it is accessible on the Internet of Things (IoT). The utilized equipment for this task is Arduino UNO R3 motherboard and fringe sensors, which are used for measurement of the referenced information. The Arduino motherboard is used not only for sole tranquility of equipment but also for serving as wireless fidelity (Wi-Fi) switch for the sensors. The personal computer is utilized to gather information and perform client-side calculations. The server works based on an open-source program written in Java programming language. The underlying objective of the proposed scheme is to make the meter based on the ""Do It Yourself"" methodology which requires considerably fewer funds. Also, it is conceivable by keeping easy to understand interface, information legitimacy, precision of measured information and convenience for the conclusive client. The information is measured in just about 1 ms which is superb for custom-designed IED. Furthermore, the measured qualities are calculated based on their RMS values to be used for analyzing and further presentation of data.",,
10,Sung‐min Kim,Review of Internet of Things and Open-source Hardware Technologies Use in the Mining Industry,2019.0,,,,,31,8/22/24 15:04,,10.32390/ksmer.2019.56.5.447,,,,,,,10,2.0,10,1,5.0,"With the fourth industrial revolution, a new era has emerged in which information and communication technology is being applied in the mining industry. This study investigated the applications of Internet of Things (IoT) technology and open source hardware in the mining industry. The concepts and specific examples of radio frequency identification, Bluetooth, and wireless sensor networks are presented. In addition, open source hardware such as Arduino and Raspberry Pi, which are IoT platforms that can connect wireless sensors and various functions, are described. The application cases are classified according to their purpose of use in the mining industry.",,
10,"Ville Klar, Joshua M. Pearce, Pyry Karki, Petri Kuosmanen",Ystruder: Open source multifunction extruder with sensing and monitoring capabilities,2019.0,Hardwarex,Elsevier,,,267,8/22/24 16:58,Article,10.1016/j.ohx.2019.e00080,2468-0672,,6.0,,,,10,2.0,3,4,5.0,"Syringe pumps are widely used in a multitude of tasks where precise volumes of an extrudate need to be delivered at a specific flow rate. In the past decade various open source syringe pump designs have accelerated scientific research and exploration by reducing costs and introducing new ideas. To further expand the capabilities of open source syringe pumps we introduce a novel syringe pump design, the Ystruder. It features a load cell to monitor the piston force. This capability enables clog detection as well as development of advanced dosing algorithms. The Ystruder can be monitored wirelessly through a browser-based interface that is integrated into the embedded system. The design is modular and simple which facilitates different syringe and motor configurations, to meet a wide range of use cases. Finally, the Ystruder is not limited to functioning solely as a pump as it can be integrated into a wide range of devices such as three-dimensional motion systems. Here the dosing accuracy and repeatability of the Ystruder are quantified, and we demonstrate its functionality both as a syringe pump and a paste extruder for 3D printing. (C) 2019 The Authors. Published by Elsevier Ltd.",,
10,"F Terraneo, A Leva, W Fornaciari",An open-hardware platform for MPSoC thermal modeling,2019.0,"… , SAMOS 2019, Samos, Greece, July 7 …",Springer,https://link.springer.com/chapter/10.1007/978-3-030-27562-4_13,https://scholar.google.com/scholar?cites=14627084848710220136&as_sdt=2005&sciodt=2007&hl=en,92,8/22/24 10:20,,10.1007/978-3-030-27562-4_13,,,,,,,10,2.0,3,3,5.0,"… thermal phenomenon or through empirical correlations when … is an example where empirical correlations are commonplace. … , geometric dimensions and empirical coefficients. A precise …",https://re.public.polimi.it/bitstream/11311/1099255/1/2019-SAMOS-ThermalTestChipSetup.pdf,https://scholar.google.com/scholar?q=related:aPneGizY_coJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007
9,"Lukas Vaut, Ermes Scarano, Guido Tosello, Anja Boisen",Fully replicable and automated retention measurement setup for characterization of bio-adhesion,2019.0,Hardwarex,Elsevier,,,287,8/22/24 16:58,Article,10.1016/j.ohx.2019.e00071,2468-0672,,6.0,,,,9,1.8,2,4,5.0,"The retention model by Rao and Buri is often used to characterize microparticles and other drug delivery systems for their bio-adhesive properties. Currently, these experiments are performed on customized setups, reducing reproducibility of results obtained in different labs. As a solution, we propose a fully replicable retention model, which can be constructed by parts mostly made by 3D printing and laser cutting as well as a limited amount of other easy to source and commercially available parts. In addition of being fully replicable, the setup features integration of a climate-controlled chamber, a peristaltic pump and an autosampler, thereby enabling fully automated but customized control of the experiments. Using the presented retention model setup and an automated experimental sequence, the setup has been proven capable of investigating mucoadhesion of differently shaped particles to porcine intestinal tissue. (C) 2019 The Authors. Published by Elsevier Ltd.",,
9,"Marshall J. Colville, Sangwoo Park, Warren R. Zipfel, Matthew J. Paszek",High-speed device synchronization in optical microscopy with an open-source hardware control platform,2019.0,Scientific Reports,Nature Portfolio,,,288,8/22/24 16:58,Article,10.1038/s41598-019-48455-z,2045-2322,,9.0,,,,9,1.8,2,4,5.0,"Azimuthal beam scanning eliminates the uneven excitation field arising from laser interference in through-objective total internal reflection fluorescence (TIRF) microscopy. The same principle can be applied to scanning angle interference microscopy (SAIM), where precision control of the scanned laser beam presents unique technical challenges for the builders of custom azimuthal scanning microscopes. Accurate synchronization between the instrument computer, beam scanning system and excitation source is required to collect high quality data and minimize sample damage in SAIM acquisitions. Drawing inspiration from open-source prototyping systems, like the Arduino microcontroller boards, we developed a new instrument control platform to be affordable, easily programmed, and broadly useful, but with integrated, precision analog circuitry and optimized firmware routines tailored to advanced microscopy. We show how the integration of waveform generation, multiplexed analog outputs, and native hardware triggers into a single central hub provides a versatile platform for performing fast circle-scanning acquisitions, including azimuthal scanning SAIM and multiangle TIRF. We also demonstrate how the low communication latency of our hardware platform can reduce image intensity and reconstruction artifacts arising from synchronization errors produced by software control. Our complete platform, including hardware design, firmware, API, and software, is available online for community-based development and collaboration.",,
8,"Simon Rokicki, Erven Rohou, Steven Derrien",Hybrid-DBT: Hardware/Software Dynamic Binary Translation Targeting VLIW,2019.0,Ieee Transactions On Computer-Aided Design Of Integrated Circuits And Systems,Ieee-Inst Electrical Electronics Engineers Inc,,,308,8/22/24 16:58,Article,10.1109/TCAD.2018.2864288,0278-0070,,38.0,10.0,1872.0,1885.0,8,1.6,3,3,5.0,"In order to provide dynamic adaptation of the performance/energy tradeoff, systems today rely on heterogeneous multicore architectures (different micro-architectures on a chip). These systems are limited to single-ISA approaches to enable transparent migration between the different cores. To offer more tradeoff, we can integrate statically scheduled micro-architecture and use dynamic binary translation (DBT) for task migration. However, in a system where performance and energy consumption are a prime concern, the translation overhead has to be kept as low as possible. In this paper, we present Hybrid-DBT, an open-source, hardware accelerated DBT system targeting VLIW cores. Three different hardware accelerators have been designed to speed-up critical steps of the translation process. Experimental study shows that the accelerated steps are two orders of magnitude faster than their software equivalent. The impact on the total execution time of applications and the quality of generated binaries are also measured.",,
8,"Chenren Xu, Pengyu Zhang",Open-Source Software and Hardware Platforms for Building Backscatter Systems,2019.0,GetMobile: Mobile Computing and Communications,Association for Computing Machinery (ACM),http://dx.doi.org/10.1145/3351422.3351428,,429,8/22/24 15:14,journal-article,10.1145/3351422.3351428,2375-0529,,23.0,1.0,16.0,20.0,8,1.6,4,2,5.0,"In this article, we will provide a brief introduction of available opensource backscatter platforms that can be used by researchers and engineers to build interesting applications or investigate novel backscatter communication technologies. Instead of diving into the details of each platform, we will focus our discussion on the principles used in designing each platform and the unique feature provided by each platform. At the end of this article, we will discuss several key hardware and software modules that can be used by researchers or engineers to build their own backscatter platforms.",https://dl.acm.org/doi/pdf/10.1145/3351422.3351428,
8,"Kasim Rafiq, Rob G. Appleby, Jason P. Edgar, Neil R. Jordan, Cathryn E. Dexter, Darryl N. Jones, Amy R. F. Blacker, Matthew Cochrane","OpenDropOff: An open-source, low-cost drop-off unit for animal-borne devices",2019.0,Methods In Ecology And Evolution,Wiley,,,309,8/22/24 16:58,Article,10.1111/2041-210X.13231,2041-210X,,10.0,9.0,1517.0,1522.0,8,1.6,1,8,5.0,"The use of animal-borne devices in wildlife studies is increasing due to the miniaturization of sensors and reductions in component costs. Retrieval of animal-borne devices is often advantageous for several reasons, including data retrieval and animal welfare considerations; however, commercially available drop-off units are often prohibitively expensive and/or unreliable. Here, we present 'OpenDropOff', an open-source, low-cost electronic drop-off unit for remotely detaching animal-borne sensors from individuals. OpenDropOff devices function by using heat, produced by running an electrical current through resistance wire (nichrome), to melt nylon (e.g. fishing) line, detaching sensors from animals at or after a pre-determined time. OpenDropOff can be constructed using commercially available components (costing < USD $15 in total; approximately 10% or less of many commercially available drop-off units) and can be customized to fit project- and species-specific needs. Fourteen OpenDropOff devices have been field deployed on koalas (Phascolarctos cinereus) (n = 11), swamp wallaby (Wallabia bicolor) (n = 1), Australian brush turkey (Alectura lathami) (n = 1) and Australian white ibis (Threskiornis molucca) (n = 1), with the only detachment failure occurring after a device was damaged during the koala's unrelated death. OpenDropOff devices provide a wider range of researchers with a reliable, cost-effective tool for detaching animal-borne sensors. Their use could allow researchers to more efficiently allocate project resources, and their flexibility provides an opportunity to mitigate animal welfare concerns surrounding the use of animal-borne devices.",,
8,"Jean-François Boujut, Franck Pourroy, Philippe Marin, Jason Dai, Gilles Richardot",Open Source Hardware Communities: Investigating Participation in Design Activities,2019.0,Proceedings of the Design Society: International Conference on Engineering Design,Cambridge University Press (CUP),http://dx.doi.org/10.1017/dsi.2019.237,,600,8/22/24 15:14,journal-article,10.1017/dsi.2019.237,2220-4342,,1.0,1.0,2307.0,2316.0,8,1.6,2,5,5.0,"Abstract: Open source design of hardware products is an emerging phenomenon that takes more and more importance today's in the society. However, open source (hardware) design implies a tremendous change in both design practices and philosophy because it is partly related to the movements of creative commons and the sharing economy. From this perspective one could think that participation is crucial in the success of open source design projects. In this paper, we analyse 9 case studies in the light of 3 hypotheses. If many studies highlight the potential of the crowd as a resource for design tasks, our study shows that for open source design communities the participation is not massive. In this study, we used an activity-based approach to build our model. As open source design processes are fairly unstructured and based on voluntary participation, it is impossible to adopt a classical task-based model. With the help of this model, we were able evaluate the overall size of the active community, the participation rate with regards to the activities. This study paves the way to deeper and extensive studies on how to support communities engaged in open source design of hardware products.",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S2220434219002373,
