record_id,Unnamed: 0,cites,authors,Coding,title,year,source,publisher,articleurl,citesurl,gsrank,querydate,type,doi,issn,citationurl,volume,issue,startpage,endpage,ecc,citesperyear,citesperauthor,authorcount,age,abstract,fulltexturl,relatedurl,PT,AU,BA,BE,GP,AF,BF,CA,Title,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,Abstract,C1,C3,RP,EM,RI,OI,FU,FP,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,DL,D2,EA,PG,WC,WE,SC,GA,PM,OA,HC,HP,DA,UT,exported_notes_1,Included,asreview_ranking,exported_notes_2,,exported_notes_3
131,131,0,"Alessandra Caravale, Alessandra Piergrossi, Irene Rossi",,"Open Data, Open Knowledge, Open Science:",2021,"ArcheoFOSS XIV 2020: Open Software, Hardware, Processes, Data and Formats in Archaeological Research",Archaeopress Publishing Ltd,http://dx.doi.org/10.2307/jj.14638139.20,,709,8/22/24 15:14,book-chapter,10.2307/jj.14638139.20,,,,,158,167,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1321,,,
116,116,0,Gordon Haff,,Open Source Development Model,2018,How Open Source Ate Software,Apress,http://dx.doi.org/10.1007/978-1-4842-3894-3_3,,665,8/22/24 15:14,book-chapter,10.1007/978-1-4842-3894-3_3,,,,,49,79,0,0,0,1,6,,https://link.springer.com/content/pdf/10.1007/978-1-4842-3894-3_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1322,,,
117,117,0,Gordon Haff,,Open Source’s Connection to the Past,2018,How Open Source Ate Software,Apress,http://dx.doi.org/10.1007/978-1-4842-3894-3_4,,931,8/22/24 15:14,book-chapter,10.1007/978-1-4842-3894-3_4,,,,,81,104,0,0,0,1,6,,http://link.springer.com/content/pdf/10.1007/978-1-4842-3894-3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1323,,,
118,118,0,Gordon Haff,,The Beginnings of Free and Open Source Software,2018,How Open Source Ate Software,Apress,http://dx.doi.org/10.1007/978-1-4842-3894-3_1,,744,8/22/24 15:14,book-chapter,10.1007/978-1-4842-3894-3_1,,,,,1,23,0,0,0,1,6,,https://link.springer.com/content/pdf/10.1007/978-1-4842-3894-3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1324,,,
119,119,0,Gordon Haff,,The Flip Side of Open Source,2018,How Open Source Ate Software,Apress,http://dx.doi.org/10.1007/978-1-4842-3894-3_6,,705,8/22/24 15:14,book-chapter,10.1007/978-1-4842-3894-3_6,,,,,131,149,0,0,0,1,6,,https://link.springer.com/content/pdf/10.1007/978-1-4842-3894-3_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1325,,,
120,120,0,Gordon Haff,,From “Free” to “Open Source”,2018,How Open Source Ate Software,Apress,http://dx.doi.org/10.1007/978-1-4842-3894-3_2,,688,8/22/24 15:14,book-chapter,10.1007/978-1-4842-3894-3_2,,,,,25,47,0,0,0,1,6,,http://link.springer.com/content/pdf/10.1007/978-1-4842-3894-3_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1326,,,
121,121,0,Gordon Haff,,Open Source Opportunities and Challenges,2018,How Open Source Ate Software,Apress,http://dx.doi.org/10.1007/978-1-4842-3894-3_7,,687,8/22/24 15:14,book-chapter,10.1007/978-1-4842-3894-3_7,,,,,151,173,0,0,0,1,6,,https://link.springer.com/content/pdf/10.1007/978-1-4842-3894-3_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1327,,,
123,123,0,"Amartya Mukherjee, Nilanjan Dey",,Arduino Hardware,2019,Smart Computing with Open Source Platforms,CRC Press,http://dx.doi.org/10.1201/9781351120340-2,,30,8/22/24 15:14,book-chapter,10.1201/9781351120340-2,,,,,13,21,0,0,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1329,,,
128,128,0,Amogh M. Aradhya,,Implications of IoT in 3D Printing and Remote Engineering,2020,Advances in Intelligent Systems and Computing,Springer International Publishing,http://dx.doi.org/10.1007/978-3-030-52575-0_55,,849,8/22/24 15:14,book-chapter,10.1007/978-3-030-52575-0_55,2194-5357,,,,667,673,0,0,0,1,4,,http://link.springer.com/content/pdf/10.1007/978-3-030-52575-0_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1334,,,
129,129,0,,,Front Matter,2021,"ArcheoFOSS XIV 2020: Open Software, Hardware, Processes, Data and Formats in Archaeological Research",Archaeopress Publishing Ltd,http://dx.doi.org/10.2307/jj.14638139.1,,805,8/22/24 15:14,book-chapter,10.2307/jj.14638139.1,,,,,,,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1335,,,
76,76,0,"Luzian Wolf, Adrian Flores Orozco",,"Design, Development and Application of a Modular Electromagnetic Induction (EMI) Sensor for Near-Surface Geophysical Surveys",2024,Sensors,Mdpi,,,641,8/22/24 16:58,Article,10.3390/s24134159,1424-8220,,24,13,,,0,0,0,2,1,"Low-frequency electromagnetic induction (EMI) is a non-invasive geophysical method that is based on the induction of electromagnetic (EM) waves into the subsurface to quantify changes in electrical conductivity. In this study, we present an open (design details and software are accessible) and modular system for the collection of EMI data. The instrument proposed allows for the separations between the transmitter to be adjusted and up to four receiving antennas as well as the acquisition frequency (in the range between 3 and 50 kHz) to permit measurements with variable depth of investigation. The sensor provides access to raw data and the software described in this study allows control of the signal processing chain. The design specifications permit apparent conductivity measurements in the range of between 1 mS/m and 1000 mS/m, with a resolution of 1.0 mS/m and with a sampling rate of up to 10 samples per second. The sensor allows for a synchronous acquisition of a time stamp and a location stamp for each data sample. The sensor has a mass of less than 5 kg, is portable and suitable for one-person operation, provides 4 h of operation time on one battery charge, and provides sufficient rigidity for practical field operations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1338,,,
75,75,0,"Lukas Winter, Joao Periquito, Christoph Kolbitsch, Ruben Pellicer-Guridi, Rita G. Nunes, Martin Haeuer, Lionel Broche, Tom O'Reilly",,"Open-source magnetic resonance imaging: Improving access, science, and education through global collaboration",2024,Nmr In Biomedicine,Wiley,,,682,8/22/24 16:58,Article,10.1002/nbm.5052,0952-3480,,37,7,,,0,0,0,8,1,"Open-source practices and resources in magnetic resonance imaging (MRI) have increased substantially in recent years. This trend started with software and data being published open-source and, more recently, open-source hardware designs have become increasingly available. These developments towards a culture of sharing and establishing nonexclusive global collaborations have already improved the reproducibility and reusability of code and designs, while providing a more inclusive approach, especially for low-income settings. Community-driven standardization and documentation efforts are further strengthening and expanding these milestones. The future of open-source MRI is bright and we have just started to discover its full collaborative potential. In this review we will give an overview of open-source software and open-source hardware projects in human MRI research. Open-source practices and resources in MRI have increased substantially in recent years. These advancements have fostered a culture of sharing and establishing nonexclusive global collaborations, leading to improved reproducibility and reusability of code and devices.image",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1339,,,
74,74,0,"Luis G. Trujillo-Franco, Hugo F. Abundis-Fong, Juan C. Marin-Soriano",,An open-source data acquisition platform for teaching vibration analysis,2024,Computer Applications In Engineering Education,Wiley,,,651,8/22/24 16:58,Article,10.1002/cae.22753,1061-3773,,,,,,0,0,0,3,1,"The actual open-source hardware and software tools offer a rich set of options for developing didactic tools to improve the teaching-learning process of various areas of engineering. Using low-cost sensors, in conjunction with free software development tools, allows the creation of educational interfaces and platforms offering very acceptable performance and precision that help the student to become familiar with the basic principles that govern professional equipment. In this work, we propose a low-cost system for data acquisition specially designed to improve the learning experience of experimental mechanics. To achieve this purpose, we use open-source software and hardware tools to create a piece of educational equipment that is fully configurable for different sensors. We present the experimental results of two case studies: the vibration analysis of a rotor-bearing system using acceleration signals and a free-vibration study using a xylophone and a low-cost microphone. The proposed platform helps authors to complement a 4-month course named Vibration, intended for mechanical engineering students. The students who participated in the study demonstrated an improvement in their comprehension of vibration theory and modal analysis using the finite element technique. The feedback from students indicates that 84% of the participants are highly motivated to learn more about vibrations and experimental mechanics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1340,,,
20,20,0,"E. Warusavitharana, P. K. S. Mahanama, M. Cannata, R. Ratnayake, B. H. Sudantha, D. Strigaro",,Evaluating the potential of an open sensor network to support reservoir pre-release decision making,2022,Journal Of The National Science Foundation Of Sri Lanka,Natl Science Foundation Sri Lanka,,,719,8/22/24 16:58,Article,10.4038/jnsfsr.v50i3.10536,1391-4588,,50,3,577,587,0,0,0,6,2,"Still in most countries, reservoir flood warnings are threshold-based alerts issued when water levels exceed thresholds. This current practice of releasing water from reservoirs causes flash floods in downstream areas and increases the likelihood of dam failures and public outrage. Pre-release of water from reservoirs is therefore an important strategy for downstream flood mitigation. Hydrological models can simulate river flow with sufficient lead time. Thus, the resulting outputs can be effectively applied to pre-release decision making in the reservoirs. Since the beginning of computer-aided applications, many attempts have been made to establish a decision support system for reservoir flood control. However, this is hampered by manual stations, low quality data, high cost of software and data, unknown parameter values, and lack of expertise, especially in developing countries. Therefore, a total open-source solution combined with low-cost open-source hardware, free and open-source software, and open standards was seen as the only way to overcome reservoir-related flood risk. Moreover, research studies on open-source hardware, software, standards, and data are limited to a few case studies reporting real-time data on certain environmental parameters. Therefore, the application of integrated open-source technologies for reservoir flood control remains an unexplored area. In this background, a hydrological model powered by integrated open-source technology is presented in this research for reservoir pre-release decision making. The model was tested for the Deduru Oya watershed using the SWAT (Soil and Water Assessment Tool) toolkit. The calibration results appear to be satisfactory for both daily and hourly time intervals. Thus, this model helps to simulate the inflow of the reservoir and determine the level of reservoir gate opening.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1341,,,
21,21,0,Gustavo Salazar-Chacon,,Hybrid Networking SDN and SD-WAN: Traditional Network Architectures and Software-Defined Networks Interoperability in digitization era,2022,Journal Of Computer Science & Technology,"Univ Nac La Plata, Fac Informatica",,,729,8/22/24 16:58,Article,10.24215/16666038.22.e07,1666-6046,,22,1,93,97,0,0,0,1,2,"Software-Defined Networking (or SDN), since its creation and subsequent adoption, has promised to be the solution to network infrastructure management, configuration, and performance problems using techniques such as programmability, Open-hardware with programmatic capabilities, extreme agility, in addition to the use of secure Graphical Interfaces/APIs that provide full visibility and infrastructure telemetry. This doctoral thesis takes a look at the evolution of data networks towards the SDN paradigm and its various adoptions (SD-Access, SD-Data Center and SD-WAN) in order to verify its ease of implementation, for which the fundamentals of these technologies are addressed, starting from what decoupling of the Control Plane from the Data Plane in network equipment implies, to the concept of cultural and technological change called NetDevOps, essential for the agile SDN ecosystem to work properly, going through the analysis of next-generation standardized protocols that allow the implementation of these environments in real networks: LISP, VXLAN, OMP and Segment-Routing, developing at the same time proofs of concept (PoCs) in emulation environments and with physical equipment, thus closing the investigative process that validates the integration of SDN-based programmability with traditional networks, this being precisely the greatest contribution of the present research.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1342,,,
22,22,0,"Friedrich Preusser, Anika Neuschulz, Jan Philipp Junker, Nikolaus Rajewsky, Stephan Preibisch",,Long-term imaging reveals behavioral plasticity during<i> C.</i><i> elegans</i> dauer exit,2022,Bmc Biology,Bmc,,,718,8/22/24 16:58,Article,10.1186/s12915-022-01471-4,1741-7007,,20,1,,,0,0,0,5,2,"Background: During their lifetime, animals must adapt their behavior to survive in changing environments. This ability requires the nervous system to undergo adjustments at distinct temporal scales, from short-term dynamic changes in expression of neurotransmitters and receptors to longer-term growth, spatial and connectivity reorganization, while integrating external stimuli. The nematode Caenorhabditis elegans provides a model of nervous system plasticity, in particular its dauer exit decision. Under unfavorable conditions, larvae will enter the non-feeding and non-reproductive stress-resistant dauer stage and adapt their behavior to cope with the harsh new environment, with active reversal under improved conditions leading to resumption of reproductive development. However, how different environmental stimuli regulate the exit decision mechanism and thereby drive the larva's behavioral change is unknown. To fill this gap and provide insights on behavioral changes over extended periods of time, we developed a new open hardware method for long-term imaging (12h) of C. elegans larvae.Results: Our WormObserver platform comprises open hardware and software components for video acquisition, automated processing of large image data (> 80k images/experiment) and data analysis. We identified dauer-specific behavioral motifs and characterized the behavioral trajectory of dauer exit in different environments and genetic backgrounds to identify key decision points and stimuli promoting dauer exit. Combining long-term behavioral imaging with transcriptomics data, we find that bacterial ingestion triggers a change in neuropeptide gene expression to establish post-dauer behavior.Conclusions: Taken together, we show how a developing nervous system can robustly integrate environmental changes activate a developmental switch and adapt the organism's behavior to a new environment. WormObserver is generally applicable to other research questions within and beyond the C. elegans field, having a modular and customizable character and allowing assessment of behavioral plasticity over longer periods.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1343,,,
23,23,0,"Natarajan Shriethar, Pournan Letchoumanane, Saravanakumar Solai",,RASPBERRY PI BASED AUTOMATIC TEMPERATURE MEASUREMENT AND LOGGING SYSTEM FOR SOLAR THERMAL PURPOSES,2022,Momento-Revista De Fisica,"Univ Nacl Colombia, Fac Sci",,,728,8/22/24 16:58,Article,10.15446/mo.n64.97787,0121-4470,,,64,1,15,0,0,0,3,2,"For automatic temperature measuring and logging purposes in solar thermal experiments, a single board computer - Raspberry Pi based and sensor system is proposed. Different data sets are observed for sensors, thermometers, and thermocouples and they are compared. The consistency of the automated temperature measurement system is also verified.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1344,,,
24,24,0,"Richelle L. Tanner, Kirt L. Onthank",,Open Source Solutions in Experimental Design: An Introduction to the Symposium,2022,Integrative And Comparative Biology,Oxford Univ Press Inc,,,725,8/22/24 16:58,Article,10.1093/icb/icac132,1540-7063,,62,4,1056,1060,0,0,0,2,2,"The Open Science movement has increased dramatically in popularity with deserved calls to action around transparency, access to resources, and inclusion in our field. However, its practical applications within experimental design have been slow to uptake, with researchers unsure where to even start with the dizzying array of open source hardware and software solutions available. The perceived time investment and unknown cost, especially in implementing open source hardware, has stagnated the implementation of inexpensive experimental solutions, but we sought to increase awareness to lower the barrier to participation in this space. While there are countless technical and financial advantages to integrating open source solutions into every biologist's experimental design, we put an emphasis on the ""people"" part of the equation in our symposium. This symposium championed innovative experimental designs by early career Society for Integrative and Comparative Biology researchers across all fields of biology, from plants to animals, in the lab or in the field, or even virtually engaging with the public and students. The Open Science movement operates within community norms that champion transparency, continuous development, and collaboration. These values are congruent with the priorities of reducing barriers to participation in science, and we hope our symposium's collection of open source solutions encourages readers to adopt these or other innovative designs into their own experimentation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1345,,,
25,25,0,"Anamika Yadav, Valabhoju Ashok, Mohammad Pazoki",,Protection scheme for hybrid transmission system using fuzzy inference system and microcontroller,2022,Evolutionary Intelligence,Springer Heidelberg,,,748,8/22/24 16:58,Article,10.1007/s12065-020-00527-0,1864-5909,,15,1,529,543,0,0,0,3,2,"This paper presents a fuzzy inference system and microcontroller-based protection scheme for a combined underground (UG) cable and overhead (OH) transmission line system. The scheme detects, classifies, and locates the fault occurring either in an UG cable or OH transmission line network. Furthermore, the scheme identifies the faulty section. An existing Indian power network i.e., real power system network of C.G. state, consisting of 132 kV, 50 Hz power transmission network connecting Doma substation 220/132 kV to the 132/33 kV Gas Insulated Substation Rawanbhata through combined transmission network is considered. This real power transmission network is simulated by using MATLAB/Simulink software. In this paper, the hardware implementation is also carried out using an open-source hardware, Arduino, which consists of an Atmel 8-bit AVR microcontroller. Both the simulation and hardware results validate that the proposed scheme is accurately detecting, classifying, and locating the fault in less than a half cycle time. Moreover, the percentage error in determining the location of a fault is less than 0.7%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1346,,,
26,26,0,"Alberto Gonzalez-Perez, Sven Casteleyn",,Hypnos: A Hardware and Software Toolkit for Energy-Aware Sensing in Low-Cost IoT Nodes,2022,Ieee Internet Of Things Journal,Ieee-Inst Electrical Electronics Engineers Inc,,,727,8/22/24 16:58,Article,10.1109/JIOT.2022.3145338,2327-4662,,9,15,13524,13541,0,0,0,2,2,"Through the Internet of Things (IoT), autonomous sensing devices can be deployed to regularly capture environmental and other sensor measurements for a variety of usage scenarios. However, for the market segment of stand-alone, self-sustaining small IoT nodes, long-term deployment remains problematic due to the energy-constrained nature of these devices, requiring frequent maintenance. This article introduces Hypnos, an open hardware and software toolkit that aims to balance energy intake and usage through the adaptive sensing rate for low-cost Internet-connected IoT nodes. We describe the hardware architecture of the IoT node, an open hardware board based on the Arduino Uno form-factor packing the energy measurement circuitry, and the associated opensource software library, which interfaces with the sensing node's microcontroller and provides access to the low-level energy measurements. Hypnos comes equipped with a built-in, configurable, modified sigmoid function to regulate duty-cycle frequency based on energy intake and usage, yet developers may also plug in their custom duty/sleep balancing function. An experiment was set up, whereby two identical boards ran for two months: one with the Hypnos software framework and built-in energy-balancing function to regulate sensing rate and the other with fixed sensing rate. The experiment showed that Hypnos is able to successfully balance energy usage and sensing frequency within configurable energy ranges. Hereby, it increases the reliability by avoiding the complete shutdown, while, at the same time, optimizing performance in terms of the average amount of sensor measurements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1347,,,
28,28,0,"Alessandro Cilardo, Stefano Mercogliano",,Flexible privilege management for microcontroller-class RISC-V cores,2022,Microelectronics Reliability,Pergamon-Elsevier Science Ltd,,,722,8/22/24 16:58,Article,10.1016/j.microrel.2022.114771,0026-2714,,137,,,,0,0,0,2,2,"The trustworthiness of microcontroller-class devices is crucial for a growing spectrum of applications involving embedded and industrial systems, ranging from robotics to avionics, from sensor networks to health. In that respect, integrating security-aware processes into design methodologies can lead to products that are more resilient to attacks and provide native protection mechanisms capable of mitigating system vulnerabilities, hence reducing damages and recovery costs. Based on the increasing interest in open-source hardware and relying on the non-proprietary RISC-V specification, in this work we aim to explore architectural extensions serving as a baseline for establishing a Trusted Execution Environment (TEE) in microcontroller-class processor cores targeted at embedded and industrial applications, especially those with some form of latency-sensitive requirements. We point out that supporting a trusted environment in this type of systems is particularly challenging and we identify a minimum set of hardware-level protection mechanisms, with limited assumptions on the available privileged modes and protection support. The reference architecture is demonstrated by extending a lightweight RISC-V core, Ibex. As shown in the last part of our work, the proof-of-concept design achieves flexible support for isolation at a modest overhead in terms of additional hardware resources and delay, thereby fully matching the constraints of latency-sensitive deeply embedded applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1349,,,
29,29,0,"Wanqiang Li, Hong Hu, Jie Zhou",,Design Method of Intelligent Touchpoint: Intelligent Auto-Loading Cargo Transport Vehicle for Automobile Passenger Transportation (Retracted Article),2022,Mobile Information Systems,Hindawi Ltd,,,724,8/22/24 16:58,Article,10.1155/2022/4563307,1574-017X,,2022,,,,0,0,0,3,2,"The integration of passenger and cargo transportation has become a new profit development point in the transformation of automotive passenger transport services, and cargo vehicles are a major service touchpoint for the integrated passenger and cargo transport system. This study presents a set of intelligent service touchpoint design principles with intelligent perception, connection, analysis, decision-making, and execution, to innovate the integrated intelligent service system of automobile passenger and cargo transportation, and intelligent self-loading and unloading cargo transport. Based on the field data of cargo transport services of five automobile passenger stations in China, the problems are analyzed and summarized from the aspects of service facilities, content, price, and process, and ultimately form an intelligent service system integrating automobile passenger and cargo transportation. Next, the proposed system is analyzed and compared with five existing intelligent consignment products, and target tasks and requirements of cargo transport vehicles are extracted. The system realizes the usability evaluation of the functional prototype through the combination of open-source hardware, Arduino platform, and mechanical transmission structure, and verifies the availability of the design principles of intelligent service touchpoints.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1350,,,
31,31,0,"Jorge Sainz-Raso, Sergio Martin, Gabriel Diaz, Manuel Castro",,Security Management on Arduino-Based Electronic Devices,2023,Ieee Consumer Electronics Magazine,Ieee-Inst Electrical Electronics Engineers Inc,,,702,8/22/24 16:58,Article,10.1109/MCE.2022.3184118,2162-2248,,12,3,72,84,0,0,0,4,1,"Arduino has emerged as a very popular electronic board because of its low-cost, open hardware approach, and flexibility with a huge potential for prototyping, small product runs, Internet of Things (IoT), makers or educational electronic projects, among others. However, there is a literature gap concerning wide analysis on different versions and types of Arduino boards, which include software, hardware, and communication vulnerabilities analysis. This work analyzes the software, hardware, and communication vulnerabilities that can be found in different versions of Arduino boards (entry level, enhanced features, IoT-oriented, nonofficial and with Operating System). The results of the analysis show that, in most cases, Arduino boards present hardware and software limitations and security vulnerabilities, probably due to their low-cost requirement design. Some examples are: an easy-to-override firmware, lack of power protection or nonencrypted board communications in the case of Arduino Yun. Also, Arduino does not check bad use of memory stack, so bad memory operations may end up easily on memory corruption and unexpected behavior. All these limitations and vulnerabilities may lead to security breaches on the deployed environment. Therefore, any security management policy must take these weaknesses into account.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1352,,,
32,32,0,"Jorge Bravo-Martinez, Sonia Ortega-Tinoco, Julieta Garduno, Salvador Hernandez-Lopez",,Arduino based intra-cerebral microinjector device for neuroscience research,2023,Hardwarex,Elsevier,,,689,8/22/24 16:58,Article,10.1016/j.ohx.2023.e00446,2468-0672,,15,,,,0,0,0,4,1,"Stereotaxic surgery is a less invasive form of surgery that uses a three-dimensional coordi-nate system to place instruments at a specific location in the brain. Through this type of surgery, one can place needles among other tools within the structures of the brain. Therefore, injections can be given in order to deliver substances that cannot cross the blood-brain barrier. The two most important parameters of the microinjection to control are volume and speed. The volume should not be so large that it displaces the brain tissue and tears it. The injection speed must also be slow so that the liquid that comes out of the syringe can diffuse into the tissue without displacing it and damaging it. Thus, the objec-tives of the present work are: 1) To develop not a 3D printed prototype but an end-user device. 2) The device must be for animal research only. 3) It must have the same precision in volume and speed as commercial devices. 4) It must be adjustable for microsyringes from 0.5 ll to 1 ml. 5) It must be possible to place it directly on the stereotaxic surgery apparatus and to use it separately. 6) The price must be substantially lower than that of the commercial devices.& COPY; 2023 The Authors. Published by Elsevier Ltd.This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1353,,,
35,35,0,"John Larocco, Qudsia Tahmina, Sam Lecian, Jason Moore, Cole Helbig, Surya Gupta",,Evaluation of an English language phoneme-based imagined speech brain computer interface with low-cost electroencephalography,2023,Frontiers In Neuroinformatics,Frontiers Media Sa,,,668,8/22/24 16:58,Article,10.3389/fninf.2023.1306277,1662-5196,,17,,,,0,0,0,6,1,"IntroductionParalyzed and physically impaired patients face communication difficulties, even when they are mentally coherent and aware. Electroencephalographic (EEG) brain-computer interfaces (BCIs) offer a potential communication method for these people without invasive surgery or physical device controls.MethodsAlthough virtual keyboard protocols are well documented in EEG BCI paradigms, these implementations are visually taxing and fatiguing. All English words combine 44 unique phonemes, each corresponding to a unique EEG pattern. In this study, a complete phoneme-based imagined speech EEG BCI was developed and tested on 16 subjects.ResultsUsing open-source hardware and software, machine learning models, such as k-nearest neighbor (KNN), reliably achieved a mean accuracy of 97 +/- 0.001%, a mean F1 of 0.55 +/- 0.01, and a mean AUC-ROC of 0.68 +/- 0.002 in a modified one-versus-rest configuration, resulting in an information transfer rate of 304.15 bits per minute. In line with prior literature, the distinguishing feature between phonemes was the gamma power on channels F3 and F7.DiscussionHowever, adjustments to feature selection, trial window length, and classifier algorithms may improve performance. In summary, these are iterative changes to a viable method directly deployable in current, commercially available systems and software. The development of an intuitive phoneme-based EEG BCI with open-source hardware and software demonstrates the potential ease with which the technology could be deployed in real-world applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1357,,,
18,18,0,"Max Jochums, Kjell Kochale, Thorsten Teutenberg, Jochen Tuerk, Uta Bergstedt",,Advantages of Open-Source Approaches in Establishing Automated Effect-Directed Analytics,2021,Chemie Ingenieur Technik,Wiley-V C H Verlag Gmbh,,,737,8/22/24 16:58,Article,10.1002/cite.202100103,0009-286X,,93,10,1643,1648,0,0,0,5,3,"The determination of toxic compounds in wastewater is perfomed using thin layer chromatography. For automation of effect-directed analytics, an existing technical solution was adapted as an open-source hardware approach in combination with additive manufacturing. The system is flexibly applicable to specific issues of automated determination of environmentally relevant compounds and makes a valuable contribution to the digitalization and automation of high-performance thin-layer chromatography systems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1358,,,
16,16,0,"R. Stefan Greulich, Timo Hueser, Matthias Doerge, Hansjoerg Scherberger",,"PriMa: A low-cost, modular, open hardware, and 3D-printed fMRI manipulandum",2021,Neuroimage,Academic Press Inc Elsevier Science,,,739,8/22/24 16:58,Article,10.1016/j.neuroimage.2021.118218,1053-8119,,238,,,,0,0,0,4,3,"Motor actions in fMRI settings require specialized hardware to monitor, record, and control the subjects behavior. Commercially available options for such behavior tracking or control are very restricted and costly. We present a novel grasp manipulandum in a modular design, consisting of MRI-compatible, 3D printable buttons and a chassis for mounting. Button presses are detected by the interruption of an optical fiber path, which is digitized by a photodiode and subsequent signal amplification and thresholding. Two feedback devices (manipulanda) are constructed, one for macaques (Macaca mulatta) and one for human use. Both devices have been tested in their specific experimental setting and possible improvements are reported. Design files are shared under an open hardware license.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1359,,,
