Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
157,"A Vetter","The matrix of convivial technology–assessing technologies for degrowth",2018,"Journal of cleaner production","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652617304213","https://scholar.google.com/scholar?cites=16740410275990755768&as_sdt=2005&sciodt=2007&hl=en",376,"2024-08-22 10:20:32","HTML","","","",,,,,157,26.17,157,1,6,"… In the following paragraphs each dimension is explained referring to literature and empirical … The research for this article concentrated due to its empirical data mainly on materials and …","https://www.sciencedirect.com/science/article/pii/S0959652617304213","https://scholar.google.com/scholar?q=related:uFm6lnPiUegJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"A Walker, KRV Diaz, D McKie, J Iqbal","Enquiry-Based Learning Pedagogy—Design, Development and Delivery of a Reproducible Robotics Framework",2024,"International Congress on …","Springer","https://link.springer.com/chapter/10.1007/978-981-97-3289-0_30","",348,"2024-08-22 10:20:32","","10.1007/978-981-97-3289-0_30","","",,,,,0,0.00,0,4,1,"… A web-based open-source hardware and software robotic platform with a particular emphasis … An empirical study presented in [7] promoted creative thinking in children aged 5–7 years …","https://www.researchgate.net/profile/Jamshed-Iqbal-2/publication/374993903_Enquiry-based_Learning_Pedagogy_-Design_Development_and_Delivery_of_a_Reproducible_Robotics_Framework/links/653a61875d51a8012b714baf/Enquiry-based-Learning-Pedagogy-Design-Development-and-Delivery-of-a-Reproducible-Robotics-Framework.pdf","https://scholar.google.com/scholar?q=related:RhdOnVxlCUkJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"A Walker, KRV Diaz, D McKie, J Iqbal","and Delivery of a Reproducible Robotics",,"Proceedings of Ninth …","books.google.com","https://books.google.com/books?hl=en&lr=&id=SVoXEQAAQBAJ&oi=fnd&pg=PA363&dq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&ots=el8fuCe7Dl&sig=KB_Kb-bGtS3qd0r8QvBylPlAkW8","",368,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,4,,"… A web-based open-source hardware and software robotic platform with a particular emphasis … An empirical study presented in [7] promoted creative thinking in children aged 5–7 years …","","https://scholar.google.com/scholar?q=related:stmihKUnir4J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
184,"A Weiss, C Bartneck","Meta analysis of the usage of the godspeed questionnaire series",2015,"2015 24th IEEE international symposium …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7333568/","https://scholar.google.com/scholar?cites=16094766363658598590&as_sdt=2005&sciodt=2007&hl=en",362,"2024-08-22 10:20:32","","","","",,,,,184,20.44,92,2,9,"… The further analysis of the empirical work was then guided by … After screening all empirical work again we decided to … The latest development of open source hardware might show the …","http://www.bartneck.de/publications/2015/metaAnalysisGodspeedQuestionnaire/metaAnalysisGodspeedQuestionnaireBartneckWeiss2015.pdf","https://scholar.google.com/scholar?q=related:vrjG6LsYXN8J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
10,"A Çaylı, A Akyüz, AN Baytorun, S Üstün, ...","The feasibility of a cloud-based low-cost environmental monitoring system via open source hardware in greenhouses",2018,"… Üniversitesi Tarım ve …","dergipark.org.tr","https://dergipark.org.tr/en/download/article-file/480622","https://scholar.google.com/scholar?cites=7079624404384615359&as_sdt=2005&sciodt=2007&hl=en",124,"2024-08-22 10:20:32","PDF","","","",,,,,10,1.67,2,5,6,"… MATERIAL and METHODS The prototype of a low-cost data acquisition system was developed via open source hardware in this study. This system consists of two components: field …","https://dergipark.org.tr/en/download/article-file/480622","https://scholar.google.com/scholar?q=related:vwuI5uLgP2IJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"A Özçelik, C Kohtala, M Löchtefeld","Small fish in a big pond: Product longevity design strategies for smart speakers",2023,"… , Milan, Italy, October 9-13, 2023","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1807875","",247,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,3,1,"… We will present empirical data collected from eight participants regarding five small scale … skills and include open-source hardware and software development in their projects. …","https://www.diva-portal.org/smash/get/diva2:1807875/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:_NwoclFKcOoJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
26,"AB Chowdhury, B Tan, R Karri, S Garg","Openabc-d: A large-scale dataset for machine learning guided integrated circuit synthesis",2021,"arXiv preprint arXiv:2110.11292","arxiv.org","https://arxiv.org/abs/2110.11292","https://scholar.google.com/scholar?cites=3304987397681960117&as_sdt=2005&sciodt=2007&hl=en",334,"2024-08-22 10:20:32","","","","",,,,,26,8.67,7,4,3,"… -Dataset (OpenABC-D): We release OpenABC-D, a large-scale synthesis dataset comprising of 870,000 data samples by running 1500 synthesis recipes on 29 open source hardware …","https://arxiv.org/pdf/2110.11292","https://scholar.google.com/scholar?q=related:tdT5EYes3S0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
43,"AB Powell","Open culture and innovation: integrating knowledge across boundaries",2015,"Media, Culture &Society","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0163443714567169","https://scholar.google.com/scholar?cites=6208673502347069397&as_sdt=2005&sciodt=2007&hl=en",81,"2024-08-22 10:20:32","","10.1177/0163443714567169","","",,,,,43,4.78,43,1,9,"… This article focuses on how open hardware licenses perform this boundary work, examining … in open hardware ecosystems. Empirical data derived from interviews and analysis of …","https://journals.sagepub.com/doi/pdf/10.1177/0163443714567169","https://scholar.google.com/scholar?q=related:1QfHyaejKVYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
8,"ABT Hopkins, ...","Trace algorithms for deeply integrated complex and hybrid SoCs",2007,"Second NASA/ESA …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4291979/","https://scholar.google.com/scholar?cites=598918715606679159&as_sdt=2005&sciodt=2007&hl=en",459,"2024-08-22 10:20:32","","","","",,,,,8,0.47,4,2,17,"… by the leading trace solutions and presents empirical measurement results to evaluate their … has been created using the Open Source Hardware Description Language models that form …","https://ieeexplore.ieee.org/iel5/4291882/4291883/04291979.pdf","https://scholar.google.com/scholar?q=related:d74RDWbJTwgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"ACCL de Souza, JT de Campos Leite Tonelli, ...","Improvements in the Construction, Start-Up and Use of a Domestic Food Waste Digester",2022,"… on Innovation, Desgin …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-29129-6_14","",359,"2024-08-22 10:20:32","","10.1007/978-3-031-29129-6_14","","",,,,,0,0.00,0,3,2,"… The objective of this work is contribute to development of an open source hardware apparatus … Empirical data from the adaptation period of the Boitatá digester analyzed served as the …","","https://scholar.google.com/scholar?q=related:cIKgjktKZe8J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
102,"AD Deshmukh, UB Shinde","A low cost environment monitoring system using raspberry Pi and arduino with Zigbee",2016,"2016 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7830096/","https://scholar.google.com/scholar?cites=905272273587181582&as_sdt=2005&sciodt=2007&hl=en",193,"2024-08-22 10:20:32","","","","",,,,,102,12.75,51,2,8,"… The importance of empirical study of WSN has been recognized by research community … platform based on Linux along with open source hardware platform arduino and raspberry pi. …","https://ieeexplore.ieee.org/iel7/7811903/7830057/07830096.pdf","https://scholar.google.com/scholar?q=related:DpgsJFYskAwJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1,"AK Behnert, J Arlinghaus","Open source as an enabler for circularity: A systematic literature review",2023,"Procedia CIRP","Elsevier","https://www.sciencedirect.com/science/article/pii/S2212827123006856","https://scholar.google.com/scholar?cites=7613258367675743654&as_sdt=2005&sciodt=2007&hl=en",86,"2024-08-22 10:20:32","","","","",,,,,1,1.00,1,2,1,"… First projects and research on the concepts of open source hardware (OSH), open innovation and open design show that openness can be a game-changer for the circular economy. …","https://www.sciencedirect.com/science/article/pii/S2212827123006856/pdf?md5=18c436317912aca729e474d24838fdc1&pid=1-s2.0-S2212827123006856-main.pdf","https://scholar.google.com/scholar?q=related:pj2VDCa6p2kJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1,"AK Behnert, O Antons, J Arlinghaus","Characterizing Circular and Open Business Models in a profit-driven environment through Business Model Patterns",2024,"Procedia Computer Science","Elsevier","https://www.sciencedirect.com/science/article/pii/S1877050924000437","https://scholar.google.com/scholar?cites=7869544382388020867&as_sdt=2005&sciodt=2007&hl=en",195,"2024-08-22 10:20:32","","","","",,,,,1,1.00,0,3,1,"… on the concepts of open source hardware, open innovation, and … The empirical results were triangulated with existing … In the context of this research the need for more empirical studies …","https://www.sciencedirect.com/science/article/pii/S1877050924000437/pdf?md5=bdac8796f1d072b5cbd3fe86324b3249&pid=1-s2.0-S1877050924000437-main.pdf","https://scholar.google.com/scholar?q=related:g6Zo0Os8Nm0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
5,"AK Chaudhary, V Gupta, K Gaurav, ...","Eeg control of a robotic wheelchair",2023,"Human-Robot …","intechopen.com","https://www.intechopen.com/chapters/86899","https://scholar.google.com/scholar?cites=3287338016743523426&as_sdt=2005&sciodt=2007&hl=en",353,"2024-08-22 10:20:32","HTML","","","",,,,,5,5.00,1,4,1,"… In this study, we introduce a low-cost, open-source hardware-based, consumer-grade product … In empirical investigations using Motor Imagery with healthy volunteers, we were able to …","https://www.intechopen.com/chapters/86899","https://scholar.google.com/scholar?q=related:YoSiWIL4ni0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
3,"ALJM Jaspers","Understanding the Motivations of Open-Soutce Hardware Developers: Insights from the Arduino Community",2014,"","search.proquest.com","https://search.proquest.com/openview/18b29e763962ea8dda5b80b64f67c410/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=3735804491003262116&as_sdt=2005&sciodt=2007&hl=en",250,"2024-08-22 10:20:32","HTML","","","",,,,,3,0.30,3,1,10,"… open-source hardware deserves closer attention. This study aims to elicit the motivations of open-source hardware … that combines exploratory and empirical research. The motivations of …","https://search.proquest.com/openview/18b29e763962ea8dda5b80b64f67c410/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?q=related:pPSONGQ-2DMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"AM Chagas, AH Abdo","An empirical assessment of Open Hardware practices in the academic community and their policy implications",2023,"Eu-SPRI Annual Conference","hal.science","https://hal.science/hal-04488702/","",3,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,2,1,"… relation to the establishment of standards for sharing open hardware designs. II) A solution to … the indicative term, in our case ""open hardware"", as it may be absent form title and abstract. …","https://hal.science/hal-04488702/document","https://scholar.google.com/scholar?q=related:s8SEK5h05SkJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"AM Chagas, H Nashid, AH Abdo","An Empirical Assessment of the Evolution of Open Hardware Documentation Practices in the Academic Community",2022,"4S-ESOCITE","hal.science","https://hal.science/hal-04488673/","",123,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,3,2,"… the establishment of standards for sharing open hardware designs. Our methodology is based on scraping a series of full-text searches for 'open hardware' as a term in Google Scholar, …","","https://scholar.google.com/scholar?q=related:e42Pxzoo9YgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
5,"AM Medhi, AD Patange, SS Pardeshi, ...","Overview of contemporary systems driven by open-design movement",2022,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2201.05698","https://scholar.google.com/scholar?cites=17652134538813545900&as_sdt=2005&sciodt=2007&hl=en",100,"2024-08-22 10:20:32","","","","",,,,,5,2.50,1,4,2,"… designing with IoT– mangOH [116] According to Open Source Hardware Association [43], the phrase Open-Source Hardware belongs to a product whose design has been announced …","https://arxiv.org/pdf/2201.05698","https://scholar.google.com/scholar?q=related:rJ1iidb6-PQJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
12,"AM Smith, JR Mayo, V Kammler, ...","Using computational game theory to guide verification and security in hardware designs",2017,"… Security and Trust …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7951808/","https://scholar.google.com/scholar?cites=3571609756549580329&as_sdt=2005&sciodt=2007&hl=en",127,"2024-08-22 10:20:32","","","","",,,,,12,1.71,3,4,7,"… model to synthesized open-source hardware designs popular … theoretic model to open-source hardware design. Finally, … To reemphasize, our empirical analysis should be used to prior…","https://ieeexplore.ieee.org/iel7/7940186/7951727/07951808.pdf","https://scholar.google.com/scholar?q=related:KQZ1fybokDEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
4,"AR Schrock","Hackers are ordinary: Entanglement in hacker and maker spaces",,"Making Our World: The Hacker and Maker Movements …","","","https://scholar.google.com/scholar?cites=17191622821738793247&as_sdt=2005&sciodt=2007&hl=en",488,"2024-08-22 10:20:32","CITATION","","","",,,,,4,0.00,4,1,,"","","https://scholar.google.com/scholar?q=related:H0k9Ct_plO4J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"AS Thangarajan, TD Nguyen, M Liu, ...","Static: Low Frequency Energy Harvesting and Power Transfer for the Internet of Things",2022,"Frontiers in Signal …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/frsip.2021.763299/full","https://scholar.google.com/scholar?cites=14462069251890657074&as_sdt=2005&sciodt=2007&hl=en",412,"2024-08-22 10:20:32","HTML","10.3389/frsip.2021.763299","","",,,,,6,3.00,2,4,2,"… power transfer algorithms and an open-source hardware reference platform to enable further … These two research trajectories will be supplemented by an additional stream of empirical …","https://www.frontiersin.org/articles/10.3389/frsip.2021.763299/full","https://scholar.google.com/scholar?q=related:MrcKfFyXs8gJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
5,"B Baskaran, K Radhakrishnan, ...","An autonomous UAV-UGV system for eradication of invasive weed prosopis juliflora",2017,"2017 Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8340590/","https://scholar.google.com/scholar?cites=15646875229707136042&as_sdt=2005&sciodt=2007&hl=en",306,"2024-08-22 10:20:32","","","","",,,,,5,0.71,2,3,7,"… commercial off-the-shelf components, open source hardware and free open source software, are … where the empirical constant in the denominator accounts for radius of earth in ?m. …","https://ieeexplore.ieee.org/iel7/8335884/8340574/08340590.pdf","https://scholar.google.com/scholar?q=related:KmyN5x7eJNkJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"B Brandenburger, M Voigt, S Borgel, M Busch","Design for product sustainability in a circular economy-using the example of six open source hardware projects",2024,"","aisel.aisnet.org","https://aisel.aisnet.org/ecis2024/track17_greenis/track17_greenis/25/","",84,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,4,1,"… Given limited empirical evidence and understanding of the topic, this paper investigates the development of six OSH projects funded by the German Federal Ministry of Education and …","https://www.researchgate.net/profile/Bonny-Brandenburger/publication/381127254_Design_for_Product_Sustainability_in_a_Circular_Economy_-Using_the_Example_of_Six_Open_Source_Hardware_Projects/links/665ed2bad59c846ad43026a2/Design-for-Product-Sustainability-in-a-Circular-Economy-Using-the-Example-of-Six-Open-Source-Hardware-Projects.pdf","https://scholar.google.com/scholar?q=related:WCl4XNUOPnYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
