Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
6,"Maria Politi, Fabio Baum, Kiran Vaddi, Edwin Antonio, Joshua Vasquez, Brittany P. Bishop, Nadya Peek, Vincent C. Holmberg, Lilo D. Pozzo","A high-throughput workflow for the synthesis of CdSe nanocrystals using a sonochemical materials acceleration platform",2023,"Digital Discovery","Royal Soc Chemistry","","",340,"2024-08-22 16:58:01","Article","10.1039/d3dd00033h","2635-098X","",2,4,1042,1057,6,6.00,1,9,1,"We present a complete open-hardware and software materials acceleration platform (MAP) for sonochemical synthesis of nanocrystals using a versatile tool-changing platform (Jubilee) configured for automated ultrasound application, a liquid-handling robot (Opentrons OT2) and a well-plate spectrometer. An automated high-throughput protocol was developed demonstrating the synthesis of CdSe nanocrystals using sonochemistry and different combinations of sample conditions, including precursor and ligand compositions and concentrations. Cavitation caused by ultrasound fields causes local and transient increases in temperature and pressure sufficient to drive the decomposition of organometallic precursors to drive the chemical reaction leading to nanocrystal formation. A total of 625 unique sample conditions were prepared and analyzed in triplicate with an individual sample volume of as little as 0.5 mL, which drastically reduced chemical waste and experimental times. The rapid onset of cavitation and quick dissipation of energy result in fast nucleation with little nanocrystal growth leading to the formation of small nanocrystals or magic-size clusters (MSCs) depending on composition. Using the effective mass approximation, the calculated QD diameters obtained under all our experimental conditions ranged between 1.3 and 2.1 nm, which was also validated with small angle X-ray scattering (SAXS). Polydispersity, QD shape and optical properties largely varied depending on the concentration of ligands present in solution. Statistical analysis of the spectroscopic data corroborates the qualitative relationships observed from the optical characterization of the samples with the model-agnostic SHAP analysis. The complete workflow relies on relatively low-cost and open-source systems. Automation and the reduced volumes also allow for cost-efficient experimentation, increasing the accessibility of this MAP. The high-throughput capabilities of the automated sonication platform, the extensible nature of the Jubilee system, and the modular nature of the protocol, make the workflow adaptable to a variety of future studies, including other nanocrystal design spaces, emulsification processes, and nanoparticle re-dispersion or exfoliation. A sonochemical Materials Acceleration Platform was implemented to synthesize CdSe nanocrystals under 625 unique conditions (in triplicate) in less than 6 weeks. The modularity of the workflow is adaptable to a variety of applications.","",""
0,"Mariangela Triozzi, Maria Silvia Binetti, Claudia Campanale, Vito Felice Uricchio, Carmine Massarelli","An Integrated Approach to Assess Smart Passive Bioventing as a Sustainable Strategy for the Remediation of a Polluted Site by Persistent Organic Pollutants",2023,"Sustainability","Mdpi","","",711,"2024-08-22 16:58:01","Article","10.3390/su15043764","2071-1050","",15,4,,,0,0.00,0,5,1,"Recently modern methodologies allowed the improvement of conventional bioventing strategies in an engineering technology known as smart passive bioventing (S-PBv). The latter is an increasingly used application to reduce the concentrations of organic contaminants below the relative value of contamination threshold concentration (CSC). The S-PBv exploits the natural fluctuations of atmospheric pressure, which allow air to enter into the subsoil, to facilitate natural remediation processes. In this way, the efforts in terms of economics resources in the remediation process are minimised, the risk of pollutants volatilization is drastically reduced, and the degradation favoured by microorganisms is promoted. Our study aims to provide the essential information to plan a series of in situ tests (pilot test) to verify the applicability of this remediation technology, through the use of intelligent sensors designed and engineered using open-source hardware and software.","",""
29,"Mario Frei, Chirag Deb, Ruben Stadler, Zoltan Nagy, Arno Schlueter","Wireless sensor network for estimating building performance",2020,"Automation In Construction","Elsevier","","",93,"2024-08-22 16:58:01","Article","10.1016/j.autcon.2019.103043","0926-5805","",111,,,,29,7.25,6,5,4,"Accurate building energy assessments are often limited by inaccurate assumptions about the buildings' properties and occupant behavior. Many assessment methods use assumptions instead of measured data because it is cumbersome, time-intensive, and cost-intensive to acquire up-to-date, on-site measured data. This work bridges this gap by presenting the design of an open-source, wireless sensor network (WSN) that is easy to program, manufacture, modify, and deploy. The version of the WSN presented here measures air temperature, relative humidity, supply and return temperature of hot water from the heating system and the radiators, heat flux through the walls and the windows, luminosity, oil flow, electricity, window opening times, and CO2-concentration. The modularity of the WSN allows it to be extended with the addition of new types of sensors to the existing hardware framework. The data is streamed to an online database, allowing monitoring of the measurements in near real-time. The cost and performance of the sensor network are intended to be as good as or better than the existing solutions. The current cost for one temperature sensor node starts at 116 USD. The observed battery lifetime reaches up to a year for a five-minute sampling interval. The average installation time for a sensor node is 7 min. We describe the hardware architecture, software architecture, cost of the WSN, along with results from co-location tests, and a deployment in an occupied building.","",""
1,"Markus Koehli, Jannis Weimar, Simon Schmidt, Fabian P. Schmidt, Alexander Lambertz, Laura Weber, Jochen Kaminski, Ulrich Schmidt","Arduino-Based Readout Electronics for Nuclear and Particle Physics",2024,"Sensors","Mdpi","","",558,"2024-08-22 16:58:01","Article","10.3390/s24092935","1424-8220","",24,9,,,1,1.00,0,8,1,"Open Hardware-based microcontrollers, especially the Arduino platform, have become a comparably easy-to-use tool for rapid prototyping and implementing creative solutions. Such devices in combination with dedicated front-end electronics can offer low-cost alternatives for student projects, slow control and independently operating small-scale instrumentation. The capabilities can be extended to data taking and signal analysis at mid-level rates. Two detector realizations are presented, which cover the readouts of proportional counter tubes and of scintillators or wavelength-shifting fibers with silicon photomultipliers (SiPMs). The SiPMTrigger realizes a small-scale design for coincidence readout of SiPMs as a trigger or veto detector. It consists of a custom mixed signal front-end board featuring signal amplification, discrimination and a coincidence unit for rates of up to 200 kHz. The nCatcher transforms an Arduino Nano to a proportional counter readout with pulse shape analysis: time over threshold measurement and a 10-bit analog-to-digital converter for pulse heights. The device is suitable for low-to-medium-rate environments up to 5 kHz, where a good signal-to-noise ratio is crucial. We showcase the monitoring of thermal neutrons. For data taking and slow control, a logger board is presented that features an SD card and GSM/LoRa interface.","",""
9,"Marshall J. Colville, Sangwoo Park, Warren R. Zipfel, Matthew J. Paszek","High-speed device synchronization in optical microscopy with an open-source hardware control platform",2019,"Scientific Reports","Nature Portfolio","","",288,"2024-08-22 16:58:01","Article","10.1038/s41598-019-48455-z","2045-2322","",9,,,,9,1.80,2,4,5,"Azimuthal beam scanning eliminates the uneven excitation field arising from laser interference in through-objective total internal reflection fluorescence (TIRF) microscopy. The same principle can be applied to scanning angle interference microscopy (SAIM), where precision control of the scanned laser beam presents unique technical challenges for the builders of custom azimuthal scanning microscopes. Accurate synchronization between the instrument computer, beam scanning system and excitation source is required to collect high quality data and minimize sample damage in SAIM acquisitions. Drawing inspiration from open-source prototyping systems, like the Arduino microcontroller boards, we developed a new instrument control platform to be affordable, easily programmed, and broadly useful, but with integrated, precision analog circuitry and optimized firmware routines tailored to advanced microscopy. We show how the integration of waveform generation, multiplexed analog outputs, and native hardware triggers into a single central hub provides a versatile platform for performing fast circle-scanning acquisitions, including azimuthal scanning SAIM and multiangle TIRF. We also demonstrate how the low communication latency of our hardware platform can reduce image intensity and reconstruction artifacts arising from synchronization errors produced by software control. Our complete platform, including hardware design, firmware, API, and software, is available online for community-based development and collaboration.","",""
3,"Marta Neira Alvarez, Antonio R. Jimenez Ruiz, Guillermo Garcia-Villamil Neira, Elisabet Huertas-Hoyas, Maria Teresa Espinoza Cerda, Laura Perez Delgado, Elena Reina Robles, Antonio J. del-Ama, Luisa Ruiz-Ruiz, Sara Garcia-de-Villa, Cristina Rodriguez-Sanchez","Assessing falls in the elderly population using G-STRIDE foot-mounted inertial sensor",2023,"Scientific Reports","Nature Portfolio","","",454,"2024-08-22 16:58:01","Article","10.1038/s41598-023-36241-x","2045-2322","",13,1,,,3,3.00,0,11,1,"Falls are one of the main concerns in the elderly population due to their high prevalence and associated consequences. Guidelines for the management of the elder with falls are comprised of multidimensional assessments, especially gait and balance. Daily clinical practice needs for timely, effortless, and precise tools to assess gait. This work presents the clinical validation of the G-STRIDE system, a 6-axis inertial measurement unit (IMU) with onboard processing algorithms, that allows the calculation of walking-related metrics correlated with clinical markers of fall risk. A cross-sectional case-control study was conducted with 163 participants (falls and non-falls groups). All volunteers were assessed with clinical scales and conducted a 15-min walking test at a self-selected pace while wearing the G-STRIDE. G-STRIDE is a low-cost solution to facilitate the transfer to society and clinical evaluations. It is open hardware and flexible and, thus, has the advantage of providing runtime data processing. Walking descriptors were derived from the device, and a correlation analysis was conducted between walking and clinical variables. G-STRIDE allowed measuring walking parameters in non-restricted walking conditions (e.g. hallway). Walking parameters statistically discriminate between falls and non-falls groups. We found good/excellent estimation accuracy (ICC = 0.885; p < 0.000 ) for walking speed, showing good/excellent correlation between gait speed and several clinical variables. G-STRIDE can calculate walking-related metrics that allow for discrimination between falls and non-falls groups, which correlates with clinical indicators of fall risk. A preliminary fall-risk assessment based on the walking parameters was found to improve the Timed Up and Go test in the identification of fallers.","",""
2,"Martin Doskar, Michael Somr, Radim Hluzek, Jan Havelka, Jan Novak, Jan Zeman","Wang tiles enable combinatorial design and robot-assisted manufacturing of modular mechanical metamaterials",2023,"Extreme Mechanics Letters","Elsevier","","",509,"2024-08-22 16:58:01","Article","10.1016/j.eml.2023.102087","2352-4316","",64,,,,2,2.00,0,6,1,"In this paper, we introduce a novel design paradigm for modular architectured materials that allows for spatially nonuniform designs from a handful of building blocks, which can be robotically assembled for efficient and scalable production. The traditional, design-limiting periodicity in material design is overcome by utilizing Wang tiles to achieve compatibility among building blocks. We illustrate our approach with the design and manufacturing of an L-shaped domain inspired by a scissor-like soft gripper, whose internal module distribution was optimized to achieve an extreme tilt of a tip of the gripper's jaw when the handle part was uniformly compressed. The geometry of individual modules was built on a 3 x 3 grid of elliptical holes with varying semi-axes ratios and alternating orientations. We optimized the distribution of the modules within the L-shaped domain using an enumeration approach combined with a factorial search strategy. To address the challenge of seamless interface connections in modular manufacturing, we produced the final designs by casting silicone rubber into modular molds automatically assembled by a robotic arm. The predicted performance was validated experimentally using a custom-built, open-hardware test rig, Thymos, supplemented with digital image correlation measurements. Our study demonstrates the potential for enhancing the mechanical performance of architectured materials by incorporating nonuniform modular designs and efficient robot-assisted manufacturing.","",""
10,"Martin M. Hanczyc, Juan M. Parrilla, Arwen Nicholson, Kliment Yanev, Kasper Stoy","Creating and Maintaining Chemical Artificial Life by Robotic Symbiosis",2015,"Artificial Life","Mit Press","","",275,"2024-08-22 16:58:01","Article","10.1162/ARTL_a_00151","1064-5462","",21,1,47,54,10,1.11,2,5,9,"We present a robotic platform based on the open source RepRap 3D printer that can print and maintain chemical artificial life in the form of a dynamic, chemical droplet. The robot uses computer vision, a self-organizing map, and a learning program to automatically categorize the behavior of the droplet that it creates. The robot can then use this categorization to autonomously detect the current state of the droplet and respond. The robot is programmed to visually track the droplet and either inject more chemical fuel to sustain a motile state or introduce a new chemical component that results in a state change (e.g., division). Coupling inexpensive open source hardware with sensing and feedback allows for replicable real-time manipulation and monitoring of nonequilibrium systems that would be otherwise tedious, expensive, and error-prone. This system is a first step towards the practical confluence of chemical, artificial intelligence, and robotic approaches to artificial life.","",""
0,"Martina De Sanctis, Amleto Di Salle, Ludovico Iovino, Maria Teresa Rossi","A technology transfer journey to a model-driven access control system",2023,"International Journal On Software Tools For Technology Transfer","Springer Heidelberg","","",712,"2024-08-22 16:58:01","Article","10.1007/s10009-023-00697-z","1433-2779","",25,1,49,74,0,0.00,0,4,1,"In the model-driven security domain, access control systems provide an application for handling access of persons through controlled gates. A gate, such as a door, can have a lock mechanism for securing the area from unauthorized access. Most commercial solutions for access control management offer pre-packaged software systems where customization of the authorization logic is either not allowed or subject to payment. Moreover, cross-platform development is a barrier for solution providers due to the high cost of development and maintenance that it implies. To overcome these limitations and further optimize the entire access control systems development process, we propose a model-driven approach that supports automatic code generation to enable communication between an IoT infrastructure and platforms for Facility Access Management. Specifically, the approach combines the benefits of Near-Field Communication (NFC) and Tinkerforge (i.e., an open-source hardware platform) with model-driven techniques. This allows the approach to exploit both behavioral and structural models for the modeling and the consequent code generation of part of the authorization mechanism, thus providing complete coverage of the code generated for the whole system. We implemented and evaluated our approach in a real-world case study within the premises of a fitness center with an IoT infrastructure consisting of several heterogeneous sensors by showing its practical applicability. Experimental results demonstrate the effectiveness of our approach in supporting abstraction and automation concerning traditional code-centric development through code generation features. Consequently, our approach makes the whole development process less time-consuming and error-prone, thus reducing the system's time to market.","",""
1,"Maryam Mottaghi, Joshua M. Pearce","A Review of 3D Printing Batteries",2024,"Batteries-Basel","Mdpi","","",560,"2024-08-22 16:58:01","Review","10.3390/batteries10030110","2313-0105","",10,3,,,1,1.00,1,2,1,"To stabilize the Earth's climate, large-scale transition is needed to non-carbon-emitting renewable energy technologies like wind and solar energy. Although these renewable energy sources are now lower-cost than fossil fuels, their inherent intermittency makes them unable to supply a constant load without storage. To address these challenges, rechargeable electric batteries are currently the most promising option; however, their high capital costs limit current deployment velocities. To both reduce the cost as well as improve performance, 3D printing technology has emerged as a promising solution. This literature review provides state-of-the-art enhancements of battery properties with 3D printing, including efficiency, mechanical stability, energy and power density, customizability and sizing, production process efficiency, material conservation, and environmental sustainability as well as the progress in solid-state batteries. The principles, advantages, limitations, and recent advancements associated with the most common types of 3D printing are reviewed focusing on their contributions to the battery field. 3D printing battery components as well as full batteries offer design flexibility, geometric freedom, and material flexibility, reduce pack weight, minimize material waste, increase the range of applications, and have the potential to reduce costs. As 3D printing technologies become more accessible, the prospect of cost-effective production for customized batteries is extremely promising.","",""
1,"Maryam Mottaghi, Motakabbir Rahman, Apoorv Kulkarni, Joshua M. Pearce","AC/off-grid photovoltaic powered open-source ball mill",2023,"Hardwarex","Elsevier","","",578,"2024-08-22 16:58:01","Article","10.1016/j.ohx.2023.e00423","2468-0672","",14,,,,1,1.00,0,4,1,"Ball milling is used for comminution by rotating a drum to grind materials using balls with specific diameters. Ball milling advantages include the potential for high capacity, pre-dicted fineness in a specific amount of time, reliability, safety, and simplicity, but has dis-advantages of high weight, energy consumption and costs, which limit accessibility. To overcome these limitations this study applies the free and open source hardware approach coupled to distributed digital manufacturing to fabricate a ball mill with a simple, cus-tomizable design that can be used in a wide range of scientific applications and circum-stances including those without access to reliable grid electricity. The highly -customizable design reduces the cost to 130 for an AC powered version and 315 for a switchable power that enables off-grid operation with a solar module and bat-tery. Using a solar photovoltaic energy source not only improves the power reliability, but also makes it easier to move the ball mill for use in field environments. The open source ball mill is capable of reducing silicon particle sizes from the millimeter scale down to the nanometer scale.& COPY; 2023 The Author(s). Published by Elsevier Ltd. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).","",""
1,"Maryam Mottaghi, Yuntian Bai, Apoorv Kulkarni, Joshua M. Pearce","Open source scientific bottle roller",2023,"Hardwarex","Elsevier","","",575,"2024-08-22 16:58:01","Article","10.1016/j.ohx.2023.e00445","2468-0672","",15,,,,1,1.00,0,4,1,"Proprietary bottle rolling systems automate some laboratory applications, however, their high costs limit accessibility. This study provides designs of an open source bottle roller that is compatible with distributed digital manufacturing using 3-D printed parts and readily-available commercial components. The experimental results show that the open source bot-tle roller can be fabricated for CAD$210 (about USD$150) in materials, which is 86% less expensive than the most affordable proprietary bottle roller on the market. The design, how-ever, is more robust with enhanced capabilities. The design can be adapted to the user's needs, but is already compatible with incubators with a low profile (dimensions 50 cm x46 cm x8.8 cm) and capable of being operated at elevated temperatures. The systems can be adjusted to revolves from 1 to 200 RPM, exceeding the rotational speed of most commercial systems. The open source bottle roller as tested has a capacity greater than 1.2 kg and can roll twelve 100 mL bottles simultaneously. Validation testing showed that it can operate for days at 80 RPM without human intervention or monitoring for days at both room temperature and elevated temperatures (50 & DEG;C). Future work includes adapting the designs for different sizes and for different fabrication techniques to further reduce costs and increase flexibility.& COPY; 2023 The Author(s). Published by Elsevier Ltd. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).","",""
0,"Mason C. McNair, Sebastian C. Cocioba, Peter Pietrzyk, Trevor W. Rife","Toward an open-source 3D-printable laboratory",2024,"Applications In Plant Sciences","Wiley","","",667,"2024-08-22 16:58:01","Article","10.1002/aps3.11562","2168-0450","",12,1,,,0,0.00,0,4,1,"PremiseLow-cost, repairable lab equipment is rare within the biological sciences. By lowering the costs of entry using 3D printing and open-source hardware, our goal is to empower both amateur and professional scientists to conduct research.MethodsWe developed a modular system of 3D-printable designs called COBLE (Collection of Bespoke Laboratory Equipment), including novel and remixed 3D-printable lab equipment that can be inexpensively printed, assembled, and repaired for a fraction of the cost of retail equivalents.ResultsHere we present novel tools that utilize 3D printing to enable a wide range of scientific experiments. We include additional resources for scientists and labs that are interested in utilizing 3D printing for their research.DiscussionBy describing the broad potential that 3D-printed designs can have in the biological sciences, we hope to inspire others to implement and improve upon these designs, improving accessibility and enabling science for all.","",""
9,"Massimo Merenda, Demetrio Iero, Giovanni Pangallo, Paolo Falduto, Giovanna Adinolfi, Angelo Merola, Giorgio Graditi, Francesco G. Della Corte","Open-Source Hardware Platforms for Smart Converters with Cloud Connectivity",2019,"Electronics","Mdpi","","",289,"2024-08-22 16:58:01","Article","10.3390/electronics8030367","2079-9292","",8,3,,,9,1.80,1,8,5,"This paper presents the design and hardware implementation of open-source hardware dedicated to smart converter systems development. Smart converters are simple or interleaved converters. They are equipped with controllers that are able to online impedance match for the maximum power transfer. These conversion systems are particularly feasible for photovoltaic and all renewable energies systems working in continuous changing operating conditions. Smart converters represent promising solutions in recent energetic scenarios, in fact their application is deepening and widening. In this context, the availability of a hardware platform could represent a useful tool. The platform was conceived and released as an open hardware instrument for academy and industry to benefit from the improvements brought by the researchers' community. The usage of a novel, open-source platform would allow many developers to design smart converters, focusing on algorithms instead of electronics, which could result in a better overall development ecosystem and rapid growth in the number of smart converter applications. The platform itself is proposed as a benchmark in the development and testing of different maximum power point tracking algorithms. The designed system is capable of accurate code implementations, allowing the testing of different current and voltage-controlled algorithms for different renewable energies systems. The circuit features a bi-directional radio frequency communication channel that enables real-time reading of measurements and parameters, and remote modification of both algorithm types and settings. The proposed system was developed and successfully tested in laboratory with a solar module simulator and with real photovoltaic generators. Experimental results indicate state-of-art performances as a converter, while enhanced smart features pave the way to system-level management, real-time diagnostics, and on-the-flight parameters change. Furthermore, the deployment feasibility allows different combinations and arrangements of several energy sources, converters (both single and multi-converters), and modulation strategies. To our knowledge, this project remains the only open-source hardware smart converter platform used for educational, research, and industrial purposes so far.","",""
5,"Massimo Vecchio, Paolo Azzoni, Andreas Menychtas, Ilias Maglogiannis, Alexander Felfernig","A Fully Open-Source Approach to Intelligent Edge Computing: AGILE's Lesson",2021,"Sensors","Mdpi","","",389,"2024-08-22 16:58:01","Article","10.3390/s21041309","1424-8220","",21,4,,,5,1.67,1,5,3,"In this paper, we describe the main outcomes of AGILE (acronym for ""Adaptive Gateways for dIverse muLtiple Environments""), an EU-funded project that recently delivered a modular hardware and software framework conceived to address the fragmented market of embedded, multi-service, adaptive gateways for the Internet of Things (IoT). Its main goal is to provide a low-cost solution capable of supporting proof-of-concept implementations and rapid prototyping methodologies for both consumer and industrial IoT markets. AGILE allows developers to implement and deliver a complete (software and hardware) IoT solution for managing non-IP IoT devices through a multi-service gateway. Moreover, it simplifies the access of startups to the IoT market, not only providing an efficient and cost-effective solution for industries but also allowing end-users to customize and extend it according to their specific requirements. This flexibility is the result of the joint experience of established organizations in the project consortium already promoting the principles of openness, both at the software and hardware levels. We illustrate how the AGILE framework can provide a cost-effective yet solid and highly customizable, technological foundation supporting the configuration, deployment, and assessment of two distinct showcases, namely a quantified self application for individual consumers, and an air pollution monitoring station for industrial settings.","",""
37,"Matheus F. Pedrotti, Michele S. P. Enders, Leticia S. F. Pereira, Marcia F. Mesko, Erico M. M. Flores, Cezar A. Bizzi","Intensification of ultrasonic-assisted crude oil demulsification based on acoustic field distribution data",2018,"Ultrasonics Sonochemistry","Elsevier Science Bv","","",68,"2024-08-22 16:58:01","Article","10.1016/j.ultsonch.2017.03.056","1350-4177","",40,,53,59,37,6.17,6,6,6,"Water removal is an essential step during crude oil production due to several problems such as increased transportation costs and high corrosion rate due to dissolved salts. Indirect low frequency ultrasonic energy (US), using baths, has been recently proposed as an effective alternative for crude oil demulsification. However, the reactor position during sonication and its influence on the demulsification efficiency for crude oil has not been evaluated. In this sense, the aim of this study was to develop an automated system based on an open source hardware for mapping the acoustic field distribution in an US bath operating at 35 kHz using a hydrophone. Data acquired with this system provided information to evaluate the demulsification efficiency in the different positions of the US bath and correlate it with the acoustic intensity distribution. The automated 3D-mapping system revealed a higher acoustic intensity in the regions immediately above the transducers (ca. 0.6 W cm(-2)), while the other regions presented a relatively lower intensity (ca. 0.1 W cm(-2)). Experimental data demonstrated that reactors positioned in the most intense acoustic regions provided a much higher efficiency of demulsificadon in comparison with the ones positioned in the less intense acoustic field regions. Demulsification efficiency up to 93% was obtained with 15 min of sonication (100% amplitude) using few amount of chemical demulsifier. Hence, this work demonstrated that the information acquired with the developed mapping system could be used for inducing a higher efficiency of demulsification only by finding the more suitable position of reactor in the US bath, which certainly will help development of appropriate reactors design when looking for such approach.","",""
0,"Mathew G. Pelletier","<i>AgriEngineering</i>-An Open Access, Open Source, Open Hardware Journal for the Agricultural Engineering Research Community",2019,"Agriengineering","Mdpi","","",763,"2024-08-22 16:58:01","Article","10.3390/agriengineering1010001","2624-7402","",1,1,,,0,0.00,0,1,5,"","",""
0,"Matias Rodolfo Pretel, Vanessa Vidal, Dante Kienigiel, Cecilia Forcato, Rodrigo Ramele","A low-cost and open-hardware portable 3-electrode sleep monitoring device",2024,"Hardwarex","Elsevier","","",639,"2024-08-22 16:58:01","Article","10.1016/j.ohx.2024.e00553","2468-0672","",19,,,,0,0.00,0,5,1,"To continue sleep research activities during the lockdown resulting from the COVID-19 pandemic, experiments that were previously conducted in laboratories were shifted to the homes of volunteers. Furthermore, for extensive data collection, it is necessary to use a large number of portable devices. Hence, to achieve these objectives, we developed a low-cost and open-source portable monitor (PM) device capable of acquiring electroencephalographic (EEG) signals using the popular ESP32 microcontroller. The device operates based on instrumentation amplifiers. It also has a connectivity microcontroller with Wi-Fi and Bluetooth that can be used to stream EEG signals. This portable single-channel 3-electrode EEG device allowed us to record short naps and score different sleep stages, such as wakefulness, non rapid eye movement sleep (NREM), stage 1 (S1), stage 2 (S2), stage 3 (S3) and stage 4 (S4). We validated the device by comparing the obtained signals to those generated by a research-grade counterpart. The results showed a high level of accurate similarity between both devices, demonstrating the feasibility of using this approach for extensive and low-cost data collection of EEG sleep recordings.","",""
18,"Matteo Chiesi, Marco Guermandi, Silvio Placati, Eleonora Franchi Scarselli, Roberto Guerrieri","Creamino: A Cost-Effective, Open-Source EEG-Based BCI System",2019,"Ieee Transactions On Biomedical Engineering","Ieee-Inst Electrical Electronics Engineers Inc","","",160,"2024-08-22 16:58:01","Article","10.1109/TBME.2018.2863198","0018-9294","",66,4,900,909,18,3.60,4,5,5,"This paper presents an open source framework called Creamino. It consists of an Arduino-based cost-effective quick-setup EEG platform built with off-the-shelf components and a set of software modules that easily allow users to connect this system to Simulink or BCI-oriented tools (such as BCI2000 or OpenViBE) and set up a wide number of neuroscientific experiments. Creamino is capable of processing multiple EEG channels in real-time and operates under Windows, Linux, and Mac OS X in real-time on a standard PC. Its objective is to provide a system that can be readily fabricated and used for neurophysiological experiments and, at the same time, can serve as the basis for development of novel BCI platforms by accessing and modifying its open source hardware and software libraries. Schematics, gerber files, bill of materials, source code, software modules, demonstration videos, and instructions on how to use these modules are available free of charge for research and educational purposes online at https://github.com/ArcesUnibo/creamino. Application cases show how the system can be used for neuroscientific or BCI experiments. Thanks to its low production cost and its compatibility with open-source BCI tools, the system presented is particularly suitable for use in BCI research and educational applications.","",""
2,"Matteo Perotti, Matheus Cavalcante, Alessandro Ottaviano, Jiantao Liu, Luca Benini","Yun: An Open-Source, 64-Bit RISC-V-Based Vector Processor With Multi-Precision Integer and Floating-Point Support in 65-nm CMOS",2023,"Ieee Transactions On Circuits And Systems Ii-Express Briefs","Ieee-Inst Electrical Electronics Engineers Inc","","",683,"2024-08-22 16:58:01","Article","10.1109/TCSII.2023.3292579","1549-7747","",70,10,3732,3736,2,2.00,0,5,1,"The nature and heterogeneity of modern workloads force hardware designers to choose between general-purpose processors, which come with superior flexibility, and highly-tailored accelerators that boost performance and power efficiency at the cost of extreme specialization. One of the most promising solutions that couple the flexibility of a processor with the performance and efficiency of an accelerator is the vector processor architecture. Since RISC-V has only recently frozen its vector ISA extension, no open-source RISC-V-based vector processor has been fabricated and characterized. This brief presents the Yun SoC, featuring the first implementation of an open-source RISC-V-based vector processor in TSMC's 65-nm technology. Our efficient 4-lane design achieves almost peak theoretical performance on large matrix multiplication problems with an FPU utilization of almost 90%. Yun, with a critical path of 30 FO4 inverter delays, achieves a peak performance of 2.83 GFLOPSDP (at 400 MHz and 1.5 V), a leading-edge area efficiency of 3 GFLOPSP/cycle/MGE, and a peak energy efficiency of 10.8 GFLOPSDP (at 100 MHz and 0.85 V). Yun supports integer (64-bit, 32-bit, 16-bit, and 8-bit)) and floating-point (64-bit and 32-bit) SIMD data formats, as required by ML and data analytics workloads.","",""
6,"Matthew B. Rhudy, Nathan Greenauer, Catherine Mello","Wearable light data logger for studying physiological and psychological effects of light data",2020,"Hardwarex","Elsevier","","",354,"2024-08-22 16:58:01","Article","10.1016/j.ohx.2020.e00157","2468-0672","",8,,,,6,1.50,2,3,4,"Light sensors can provide valuable information about environmental exposure; however, current light sensing packages are limited. This work presents the development of an open-source hardware device capable of logging light measurements. Due to its lightweight, wearable construction, it is well-suited to human subject research in naturalistic conditions. Its low cost makes it a viable option for population studies. This work offers an example application of objectively determining whether a person is indoors or outdoors based on the light measurements. This application has practical value within disciplines such as environmental and health psychology, which seek to relate psychological outcomes to environmental exposure. (C) 2020 The Authors. Published by Elsevier Ltd.","",""
14,"Matthew O'Brien, April Hall, John Schrauwen, Joyce van der Made","An open-source approach to automation in organic synthesis: The flow chemical formation of benzamides using an inline liquid-liquid extraction system and a homemade 3-axis autosampling/product-collection device",2018,"Tetrahedron","Pergamon-Elsevier Science Ltd","","",212,"2024-08-22 16:58:01","Article","10.1016/j.tet.2018.02.043","0040-4020","",74,25,3152,3157,14,2.33,4,4,6,"Several open-source hardware and software technologies (RAMPS, Python, PySerial, OpenCV) were used to control an automated flow chemical synthesis system. The system was used to effect the synthesis of a series of benzamides. An inexpensive Raspberry Pi single board computer provided an electronic interface between the control computer and the RAMPS motor driver boards. (C) 2018 Elsevier Ltd. All rights reserved.","",""
0,"Matthew Rimmer","Lady Ada: Limor Fried, Adafruit industries, intellectual property and open source hardware",2021,"Journal Of Intellectual Property Law & Practice","Oxford Univ Press","","",733,"2024-08-22 16:58:01","Article","10.1093/jiplp/jpab041","1747-1532","",16,10,1047,1061,0,0.00,0,1,3,"","",""
